measured,configuration,pair_wise,pair_wise_std,brute_force,brute_force_std,brute_force_minci,brute_force_maxci,1withinci,absolute error,relative error,squared error
"true","[FILEAGETHRESHOLD, TRANSIENTMODE]",6.08,0.0,5.844,0.165,5.434,6.254,true,0.236,0.04,0.056
"false","[TRANSIENTMODE, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER]",6.47,0.0,6.04,0.372,5.117,6.963,true,0.43,0.071,0.185
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, SNAPSHOTSERIALIZER, CLOCK]",15.05,0.0,8.495,0.136,8.158,8.832,false,6.555,0.772,42.968
"false","[DEEPCOPY, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",36.85,0.0,36.173,0.827,34.119,38.227,true,0.677,0.019,0.458
"false","[DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",55.7,0.0,53.222,0.405,52.217,54.228,false,2.478,0.047,6.14
"false","[TRANSIENTMODE, MONITOR, DISKSYNC, JOURNALSERIALIZER]",13.93,0.0,9.384,0.289,8.666,10.102,false,4.546,0.484,20.666
"false","[MONITOR, DISKSYNC, CLOCK]",48.83,0.0,47.747,1.083,45.057,50.437,true,1.083,0.023,1.173
"false","[DEEPCOPY, TRANSIENTMODE, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",10.29,0.0,8.987,0.753,7.117,10.857,true,1.303,0.145,1.698
"false","[DEEPCOPY, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",70.16,0.0,67.166,0.259,66.523,67.81,false,2.994,0.045,8.964
"false","[DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",67.02,0.0,61.956,0.651,60.34,63.573,false,5.064,0.082,25.644
"false","[DEEPCOPY, MONITOR, DISKSYNC]",55.42,0.0,55.521,0.333,54.694,56.349,true,0.101,0.002,0.01
"false","[FILEAGETHRESHOLD, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",55.7,0.0,52.612,0.425,51.556,53.668,false,3.088,0.059,9.536
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",19.61,0.0,8.513,0.176,8.075,8.952,false,11.097,1.304,123.143
"false","[TRANSIENTMODE, MONITOR, DISKSYNC, JOURNALSERIALIZER, CLOCK]",15.61,0.0,10.019,0.599,8.53,11.507,false,5.591,0.558,31.259
"false","[TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",22.3,0.0,9.382,0.333,8.555,10.21,false,12.918,1.377,166.875
"false","[FILEAGETHRESHOLD, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",67.02,0.0,62.16,0.363,61.258,63.062,false,4.86,0.078,23.62
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",24.16,0.0,19.222,0.343,18.37,20.073,false,4.938,0.257,24.384
"true","[FILEAGETHRESHOLD, MONITOR]",14.66,0.0,13.585,0.214,13.054,14.116,false,1.075,0.079,1.156
"false","[TRANSIENTMODE, MONITOR, JOURNALSERIALIZER]",10.13,0.0,8.998,0.186,8.534,9.461,false,1.132,0.126,1.281
"false","[DEEPCOPY, FILEAGETHRESHOLD, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",23.34,0.0,23.714,0.273,23.036,24.391,true,0.374,0.016,0.14
"true","[MONITOR, FILESIZETHRESHOLD]",17.92,0.0,17.834,0.461,16.689,18.978,true,0.086,0.005,0.007
"false","[DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",57.38,0.0,53.014,0.844,50.918,55.111,false,4.366,0.082,19.062
"false","[DISKSYNC, FILESIZETHRESHOLD, CLOCK]",57.38,0.0,53.541,0.991,51.079,56.002,false,3.839,0.072,14.738
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",13.6,0.0,6.083,0.237,5.495,6.672,false,7.517,1.236,56.505
"false","[FILEAGETHRESHOLD, MONITOR, JOURNALSERIALIZER]",18.71,0.0,18.667,0.293,17.94,19.394,true,0.043,0.002,0.002
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD]",37.47,0.0,18.929,0.513,17.654,20.204,false,18.541,0.98,343.769
"false","[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, DISKSYNC, FILESIZETHRESHOLD, CLOCK]",68.32,0.0,62.381,0.4,61.388,63.374,false,5.939,0.095,35.272
"false","[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",85.24,0.0,75.735,2.228,70.201,81.268,false,9.505,0.126,90.345
"true","[MONITOR, CLOCK]",13.36,0.0,13.579,0.1,13.331,13.827,true,0.219,0.016,0.048
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, SNAPSHOTSERIALIZER]",9.7,0.0,8.412,0.12,8.114,8.71,false,1.288,0.153,1.659
"false","[FILEAGETHRESHOLD, JOURNALSERIALIZER, FILESIZETHRESHOLD]",24.15,0.0,23.924,0.678,22.24,25.607,true,0.226,0.009,0.051
"false","[FILEAGETHRESHOLD, MONITOR, DISKSYNC]",48.09,0.0,47.537,1.336,44.219,50.856,true,0.553,0.012,0.306
"false","[TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",20.62,0.0,9.23,0.11,8.956,9.504,false,11.39,1.234,129.732
"false","[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",38.15,0.0,35.493,0.201,34.994,35.992,false,2.657,0.075,7.06
"true","[DISKSYNC, FILESIZETHRESHOLD]",55.7,0.0,53.141,0.778,51.207,55.074,false,2.559,0.048,6.548
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, FILESIZETHRESHOLD]",11.92,0.0,6.316,0.038,6.221,6.411,false,5.604,0.887,31.405
"false","[DEEPCOPY, MONITOR, DISKSYNC, FILESIZETHRESHOLD]",65.7,0.0,60.808,1.76,56.436,65.18,false,4.892,0.08,23.932
"true","[TRANSIENTMODE, CLOCK]",5.72,0.0,6.085,0.352,5.21,6.96,true,0.365,0.06,0.133
"false","[DEEPCOPY, TRANSIENTMODE, MONITOR, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD]",36.53,0.0,18.837,0.472,17.664,20.009,false,17.693,0.939,313.042
"false","[DEEPCOPY, TRANSIENTMODE, JOURNALSERIALIZER, CLOCK]",19.73,0.0,18.538,0.219,17.994,19.082,false,1.192,0.064,1.421
"true","[MONITOR, SNAPSHOTSERIALIZER]",13.72,0.0,13.805,0.411,12.783,14.826,true,0.085,0.006,0.007
"false","[TRANSIENTMODE, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",12.66,0.0,6.557,0.067,6.391,6.724,false,6.103,0.931,37.247
"false","[TRANSIENTMODE, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",10.98,0.0,6.057,0.329,5.24,6.874,false,4.923,0.813,24.236
"false","[TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD]",20.62,0.0,9.107,0.28,8.411,9.803,false,11.513,1.264,132.549
"false","[DEEPCOPY, TRANSIENTMODE, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",36.53,0.0,18.792,0.212,18.265,19.318,false,17.738,0.944,314.637
"false","[DEEPCOPY, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",67.38,0.0,61.032,0.394,60.052,62.011,false,6.348,0.104,40.297
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, CLOCK]",5.72,0.0,6.083,0.271,5.41,6.756,true,0.363,0.06,0.132
"false","[TRANSIENTMODE, MONITOR, DISKSYNC, FILESIZETHRESHOLD]",10.98,0.0,6.227,0.417,5.192,7.262,false,4.753,0.763,22.591
"false","[DEEPCOPY, TRANSIENTMODE, JOURNALSERIALIZER]",20.09,0.0,18.732,0.365,17.825,19.639,false,1.358,0.072,1.844
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",13.41,0.0,9.184,0.182,8.731,9.637,false,4.226,0.46,17.859
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, FILESIZETHRESHOLD, CLOCK]",13.6,0.0,6.156,0.356,5.271,7.041,false,7.444,1.209,55.413
"false","[JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",24.15,0.0,23.832,0.258,23.19,24.474,true,0.318,0.013,0.101
"false","[DEEPCOPY, TRANSIENTMODE, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",10.65,0.0,8.647,0.048,8.529,8.766,false,2.003,0.232,4.012
"false","[MONITOR, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",17.92,0.0,18.428,0.314,17.648,19.207,true,0.508,0.028,0.258
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, JOURNALSERIALIZER, CLOCK]",19.73,0.0,19.069,0.131,18.744,19.395,false,0.661,0.035,0.437
"false","[FILEAGETHRESHOLD, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",54.61,0.0,55.435,0.857,53.305,57.565,true,0.825,0.015,0.681
"false","[DEEPCOPY, MONITOR, DISKSYNC, FILESIZETHRESHOLD, CLOCK]",67.38,0.0,61.543,0.338,60.705,62.382,false,5.837,0.095,34.071
"false","[FILEAGETHRESHOLD, MONITOR, JOURNALSERIALIZER, CLOCK]",18.35,0.0,18.695,0.351,17.824,19.567,true,0.345,0.018,0.119
"true","[DEEPCOPY, CLOCK]",17.41,0.0,18.675,0.317,17.888,19.463,false,1.265,0.068,1.6
"false","[FILEAGETHRESHOLD, MONITOR, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",18.5,0.0,18.077,0.394,17.098,19.056,true,0.423,0.023,0.179
"false","[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, DISKSYNC, FILESIZETHRESHOLD]",66.64,0.0,61.797,0.534,60.47,63.124,false,4.843,0.078,23.455
"false","[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, JOURNALSERIALIZER, FILESIZETHRESHOLD]",38.15,0.0,35.427,0.728,33.62,37.235,false,2.723,0.077,7.415
"false","[TRANSIENTMODE, MONITOR, DISKSYNC, FILESIZETHRESHOLD, CLOCK]",12.66,0.0,6.296,0.305,5.539,7.053,false,6.364,1.011,40.5
"false","[DEEPCOPY, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",65.7,0.0,61.86,0.277,61.171,62.548,false,3.84,0.062,14.746
"false","[DEEPCOPY, TRANSIENTMODE, DISKSYNC, SNAPSHOTSERIALIZER]",13.37,0.0,8.541,0.332,7.715,9.366,false,4.829,0.565,23.319
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",11.92,0.0,6.132,0.341,5.284,6.979,false,5.788,0.944,33.501
"false","[DEEPCOPY, TRANSIENTMODE, FILESIZETHRESHOLD]",10.65,0.0,8.713,0.482,7.516,9.909,false,1.937,0.222,3.752
"false","[MONITOR, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",17.56,0.0,18.406,0.527,17.097,19.715,true,0.846,0.046,0.716
"false","[FILEAGETHRESHOLD, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",18.35,0.0,18.615,0.14,18.266,18.963,true,0.265,0.014,0.07
"false","[FILEAGETHRESHOLD, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, CLOCK]",49.77,0.0,48.343,1.165,45.449,51.238,true,1.427,0.03,2.036
"false","[DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",54.61,0.0,54.84,0.099,54.593,55.087,true,0.23,0.004,0.053
"false","[FILEAGETHRESHOLD, MONITOR, FILESIZETHRESHOLD]",18.86,0.0,18.024,0.171,17.598,18.45,false,0.836,0.046,0.699
"false","[TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",12.47,0.0,9.41,0.492,8.186,10.633,false,3.06,0.325,9.364
"false","[FILEAGETHRESHOLD, MONITOR, FILESIZETHRESHOLD, CLOCK]",18.5,0.0,18.639,0.456,17.507,19.77,true,0.139,0.007,0.019
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, SNAPSHOTSERIALIZER]",13.37,0.0,8.547,0.28,7.852,9.242,false,4.823,0.564,23.261
"false","[DEEPCOPY, FILEAGETHRESHOLD, SNAPSHOTSERIALIZER]",17.77,0.0,18.416,0.543,17.066,19.766,true,0.646,0.035,0.417
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, JOURNALSERIALIZER, CLOCK]",16.55,0.0,9.405,0.198,8.914,9.896,false,7.145,0.76,51.051
"false","[DISKSYNC, JOURNALSERIALIZER, CLOCK]",56.29,0.0,55.29,1.014,52.769,57.81,true,1,0.018,1
"false","[DEEPCOPY, TRANSIENTMODE, DISKSYNC, SNAPSHOTSERIALIZER, CLOCK]",15.05,0.0,8.664,0.429,7.597,9.73,false,6.386,0.737,40.781
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, SNAPSHOTSERIALIZER, CLOCK]",5.72,0.0,6.415,0.479,5.225,7.604,true,0.695,0.108,0.483
"false","[DEEPCOPY, MONITOR, JOURNALSERIALIZER, FILESIZETHRESHOLD]",37.21,0.0,35.565,0.624,34.017,37.114,false,1.645,0.046,2.706
"false","[DEEPCOPY, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",37.21,0.0,36.101,0.271,35.428,36.774,false,1.109,0.031,1.23
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, FILESIZETHRESHOLD]",13.41,0.0,9.346,0.348,8.481,10.211,false,4.064,0.435,16.516
"false","[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",71.1,0.0,67.841,0.519,66.551,69.132,false,3.259,0.048,10.621
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",16.55,0.0,9.236,0.273,8.557,9.915,false,7.314,0.792,53.495
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, JOURNALSERIALIZER]",20.09,0.0,18.482,0.202,17.982,18.983,false,1.608,0.087,2.586
"false","[DEEPCOPY, FILEAGETHRESHOLD, CLOCK]",17.41,0.0,18.246,0.613,16.724,19.768,true,0.836,0.046,0.699
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC]",13.37,0.0,8.707,0.356,7.823,9.591,false,4.663,0.536,21.744
"false","[DEEPCOPY, TRANSIENTMODE, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",19.73,0.0,18.71,0.182,18.258,19.162,false,1.02,0.055,1.04
"false","[TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",12.11,0.0,9.202,0.057,9.062,9.343,false,2.908,0.316,8.456
"false","[FILEAGETHRESHOLD, MONITOR, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",18.86,0.0,18.509,0.573,17.086,19.932,true,0.351,0.019,0.123
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, FILESIZETHRESHOLD]",19.61,0.0,8.746,0.246,8.134,9.358,false,10.864,1.242,118.026
"false","[FILEAGETHRESHOLD, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",58.32,0.0,53.8,0.953,51.433,56.167,false,4.52,0.084,20.43
"false","[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER]",56.36,0.0,54.903,0.388,53.938,55.868,false,1.457,0.027,2.123
"false","[DEEPCOPY, MONITOR, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",23.34,0.0,23.899,0.732,22.081,25.717,true,0.559,0.023,0.312
"false","[DEEPCOPY, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",19.73,0.0,18.502,0.199,18.007,18.998,false,1.228,0.066,1.508
"false","[DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",56.29,0.0,54.994,0.969,52.587,57.401,true,1.296,0.024,1.68
"false","[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, CLOCK]",58.04,0.0,55.566,0.914,53.295,57.838,false,2.474,0.045,6.121
"false","[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD]",83.56,0.0,74.977,0.269,74.308,75.645,false,8.583,0.114,73.668
"false","[MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",55.7,0.0,53.378,0.383,52.426,54.331,false,2.322,0.044,5.392
"true","[FILEAGETHRESHOLD, FILESIZETHRESHOLD]",17.92,0.0,18.446,0.423,17.396,19.497,true,0.526,0.029,0.277
"false","[TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",12.11,0.0,9.314,0.442,8.215,10.413,false,2.796,0.3,7.818
"true","[DEEPCOPY, FILEAGETHRESHOLD]",17.77,0.0,18.347,0.398,17.359,19.335,true,0.577,0.031,0.333
"false","[DEEPCOPY, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER]",55.42,0.0,55.644,0.457,54.51,56.779,true,0.224,0.004,0.05
"false","[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",24.28,0.0,24.137,0.13,23.816,24.459,true,0.143,0.006,0.02
"false","[MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",57.38,0.0,53.837,0.88,51.651,56.023,false,3.543,0.066,12.553
"false","[FILEAGETHRESHOLD, FILESIZETHRESHOLD, CLOCK]",17.56,0.0,18.489,0.655,16.861,20.117,true,0.929,0.05,0.863
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, FILESIZETHRESHOLD]",7.18,0.0,6.141,0.304,5.387,6.896,false,1.039,0.169,1.08
"true","[TRANSIENTMODE, JOURNALSERIALIZER]",10.13,0.0,9.227,0.254,8.596,9.858,false,0.903,0.098,0.815
"true","[FILESIZETHRESHOLD]",17.92,0.0,18.27,0.416,17.236,19.305,true,0.35,0.019,0.122
"false","[MONITOR, DISKSYNC, JOURNALSERIALIZER, CLOCK]",56.29,0.0,55.669,0.252,55.044,56.294,true,0.621,0.011,0.386
"false","[DEEPCOPY, MONITOR, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",23.7,0.0,24.36,0.711,22.595,26.126,true,0.66,0.027,0.436
"false","[DEEPCOPY, FILEAGETHRESHOLD, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",84.3,0.0,74.727,0.591,73.259,76.195,false,9.573,0.128,91.642
"false","[TRANSIENTMODE, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",15.61,0.0,9.844,0.047,9.727,9.961,false,5.766,0.586,33.247
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, JOURNALSERIALIZER, CLOCK]",9.77,0.0,9.693,0.236,9.106,10.281,true,0.077,0.008,0.006
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",14.87,0.0,9.45,0.178,9.008,9.891,false,5.42,0.574,29.376
"false","[DEEPCOPY, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",28.74,0.0,29.18,0.125,28.869,29.491,false,0.44,0.015,0.194
"false","[JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",23.79,0.0,23.614,0.079,23.417,23.812,true,0.176,0.007,0.031
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR]",9.7,0.0,8.795,0.551,7.426,10.164,true,0.905,0.103,0.819
"true","[DEEPCOPY]",17.77,0.0,17.815,0.294,17.083,18.546,true,0.045,0.003,0.002
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",13.05,0.0,9.405,0.314,8.624,10.187,false,3.645,0.388,13.286
"false","[DEEPCOPY, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",29.1,0.0,30.047,0.68,28.359,31.735,true,0.947,0.032,0.897
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, FILESIZETHRESHOLD, CLOCK]",6.82,0.0,6.058,0.314,5.278,6.837,true,0.762,0.126,0.581
"true","[FILESIZETHRESHOLD, CLOCK]",17.56,0.0,18.524,0.323,17.72,19.327,false,0.964,0.052,0.929
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",37.47,0.0,19.223,0.285,18.514,19.932,false,18.247,0.949,332.953
"false","[DEEPCOPY, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",82.62,0.0,75.728,0.77,73.816,77.641,false,6.892,0.091,47.5
"false","[FILEAGETHRESHOLD, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",56.29,0.0,54.709,0.572,53.287,56.13,false,1.581,0.029,2.5
"false","[DEEPCOPY, TRANSIENTMODE, MONITOR, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",38.21,0.0,18.808,0.309,18.04,19.575,false,19.402,1.032,376.438
"false","[TRANSIENTMODE, JOURNALSERIALIZER, CLOCK]",9.77,0.0,9.656,0.196,9.168,10.144,true,0.114,0.012,0.013
"false","[DEEPCOPY, MONITOR, JOURNALSERIALIZER]",29.1,0.0,30.158,0.221,29.609,30.708,false,1.058,0.035,1.119
"false","[FILEAGETHRESHOLD, MONITOR, DISKSYNC, JOURNALSERIALIZER]",55.55,0.0,55.244,0.584,53.793,56.695,true,0.306,0.006,0.094
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, CLOCK]",9.34,0.0,8.638,0.25,8.016,9.26,false,0.702,0.081,0.493
"false","[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",85.24,0.0,74.809,0.318,74.02,75.598,false,10.431,0.139,108.806
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",20.67,0.0,18.834,0.396,17.85,19.819,false,1.836,0.097,3.371
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",21.03,0.0,18.983,0.343,18.132,19.834,false,2.047,0.108,4.19
"false","[FILEAGETHRESHOLD, MONITOR, DISKSYNC, JOURNALSERIALIZER, CLOCK]",57.23,0.0,54.551,1.189,51.597,57.505,true,2.679,0.049,7.177
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, SNAPSHOTSERIALIZER]",6.47,0.0,5.786,0.033,5.703,5.869,false,0.684,0.118,0.468
"false","[MONITOR, JOURNALSERIALIZER, FILESIZETHRESHOLD]",24.15,0.0,23.494,0.734,21.67,25.317,true,0.656,0.028,0.43
"false","[MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",24.15,0.0,24.315,0.422,23.266,25.364,true,0.165,0.007,0.027
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, SNAPSHOTSERIALIZER, CLOCK]",8.4,0.0,8.461,0.119,8.164,8.758,true,0.061,0.007,0.004
"false","[TRANSIENTMODE, DISKSYNC, CLOCK]",8.15,0.0,6.1,0.342,5.249,6.951,false,2.05,0.336,4.203
"false","[FILEAGETHRESHOLD, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",55.55,0.0,56.067,1.615,52.055,60.078,true,0.517,0.009,0.267
"false","[FILEAGETHRESHOLD, DISKSYNC, CLOCK]",48.83,0.0,48.756,0.716,46.976,50.535,true,0.074,0.002,0.005
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",23.8,0.0,19.131,0.269,18.463,19.8,false,4.669,0.244,21.8
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",38.21,0.0,18.192,0.245,17.584,18.799,false,20.018,1.1,400.72
"false","[DEEPCOPY, TRANSIENTMODE, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",38.21,0.0,18.667,0.324,17.863,19.471,false,19.543,1.047,381.929
"false","[TRANSIENTMODE, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",13.93,0.0,9.107,0.109,8.838,9.377,false,4.823,0.53,23.261
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC]",6.47,0.0,6.102,0.284,5.396,6.808,true,0.368,0.06,0.135
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, JOURNALSERIALIZER]",10.13,0.0,9.478,0.451,8.358,10.598,true,0.652,0.069,0.425
"false","[TRANSIENTMODE, MONITOR, DISKSYNC]",6.47,0.0,6.323,0.078,6.129,6.517,true,0.147,0.023,0.022
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, FILESIZETHRESHOLD, CLOCK]",21.29,0.0,8.505,0.084,8.295,8.714,false,12.785,1.503,163.456
"false","[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",24.64,0.0,24.404,0.318,23.614,25.195,true,0.236,0.01,0.056
