measured,configuration,feature_wise,feature_wise_std,ground_truth,ground_truth_std,ground_truth_minci,ground_truth_maxci,1withinci,absolute error,relative error,squared error
"false","[B, C, F, G, I, J]",1.56,0.0,3.723,0.013,3.703,3.743,false,2.163,0.581,4.679
"false","[A, E, F, G, H, J]",3.12,0.0,5.728,0.011,5.71,5.746,false,2.608,0.455,6.802
"false","[A, D, F, G, I, J]",3.12,0.0,5.728,0.012,5.709,5.748,false,2.608,0.455,6.802
"false","[A, C, F, H, I, J]",3.12,0.0,9.731,0.008,9.718,9.744,false,6.611,0.679,43.705
"false","[C, D, E, F, I, J]",1.56,0.0,8.727,0.014,8.705,8.748,false,7.167,0.821,51.366
"false","[B, E, F, G, H, I]",1.56,0.0,4.727,0.011,4.71,4.745,false,3.167,0.67,10.03
"false","[A, D, E, H, I, J]",3.12,0.0,5.728,0.004,5.721,5.734,false,2.608,0.455,6.802
"false","[B, D, E, G, I, J]",1.56,0.0,3.725,0.002,3.722,3.729,false,2.165,0.581,4.687
"false","[B, E, F, G, H, J]",1.56,0.0,3.826,0.004,3.82,3.832,false,2.266,0.592,5.135
"false","[C, D, F, G, H, J]",1.56,0.0,3.824,0.012,3.805,3.843,false,2.264,0.592,5.126
"false","[B, D, F, G, I, J]",1.56,0.0,3.826,0.01,3.811,3.842,false,2.266,0.592,5.135
"false","[C, D, E, G, I, J]",1.56,0.0,3.818,0.006,3.808,3.828,false,2.258,0.591,5.099
"false","[A, C, G, H, I, J]",3.12,0.0,9.831,0.006,9.821,9.841,false,6.711,0.683,45.038
"false","[C, E, F, G, H, I]",1.56,0.0,4.826,0.007,4.814,4.837,false,3.266,0.677,10.667
"false","[A, D, F, H, I, J]",3.12,0.0,5.83,0.012,5.811,5.849,false,2.71,0.465,7.344
"false","[B, C, F, H, I, J]",1.56,0.0,3.827,0.007,3.815,3.838,false,2.267,0.592,5.139
"false","[B, D, E, H, I, J]",1.56,0.0,3.824,0.006,3.815,3.832,false,2.264,0.592,5.126
"false","[A, E, F, G, I, J]",3.12,0.0,5.827,0.011,5.809,5.845,false,2.707,0.465,7.328
"false","[D, E, F, G, H, I]",1.56,0.0,9.93,0.006,9.92,9.94,false,8.37,0.843,70.057
"false","[A, E, F, H, I, J]",3.12,0.0,5.928,0.005,5.921,5.936,false,2.808,0.474,7.885
"false","[B, E, F, G, I, J]",1.56,0.0,3.923,0.004,3.916,3.929,false,2.363,0.602,5.584
"false","[C, E, F, G, H, J]",1.56,0.0,3.926,0.018,3.898,3.954,false,2.366,0.603,5.598
"false","[C, D, E, H, I, J]",1.56,0.0,3.92,0.005,3.912,3.928,false,2.36,0.602,5.57
"false","[A, D, G, H, I, J]",3.12,0.0,5.933,0.009,5.918,5.948,false,2.813,0.474,7.913
"false","[B, C, G, H, I, J]",1.56,0.0,3.925,0.006,3.916,3.934,false,2.365,0.603,5.593
"false","[C, D, F, G, I, J]",1.56,0.0,3.924,0.005,3.917,3.932,false,2.364,0.602,5.588
"false","[B, D, F, H, I, J]",1.56,0.0,3.926,0.014,3.904,3.947,false,2.366,0.603,5.598
"false","[C, E, F, G, I, J]",1.56,0.0,4.028,0.013,4.007,4.048,false,2.468,0.613,6.091
"false","[B, D, G, H, I, J]",1.56,0.0,4.03,0.01,4.014,4.046,false,2.47,0.613,6.101
"false","[A, E, G, H, I, J]",3.12,0.0,6.034,0.011,6.016,6.051,false,2.914,0.483,8.491
"false","[C, D, F, H, I, J]",1.56,0.0,4.028,0.008,4.016,4.041,false,2.468,0.613,6.091
"false","[B, E, F, H, I, J]",1.56,0.0,4.031,0.013,4.011,4.052,false,2.471,0.613,6.106
"false","[D, E, F, G, H, J]",1.56,0.0,9.033,0.015,9.008,9.057,false,7.473,0.827,55.846
"false","[C, D, G, H, I, J]",1.56,0.0,4.128,0.011,4.11,4.146,false,2.568,0.622,6.595
"false","[A, F, G, H, I, J]",3.12,0.0,6.137,0.014,6.115,6.158,false,3.017,0.492,9.102
"false","[B, E, G, H, I, J]",1.56,0.0,4.132,0.011,4.115,4.15,false,2.572,0.622,6.615
"false","[C, E, F, H, I, J]",1.56,0.0,4.129,0.012,4.11,4.147,false,2.569,0.622,6.6
"false","[D, E, F, G, I, J]",1.56,0.0,9.13,0.011,9.113,9.147,false,7.57,0.829,57.305
"false","[C, E, G, H, I, J]",1.56,0.0,4.224,0.006,4.214,4.234,false,2.664,0.631,7.097
"false","[B, F, G, H, I, J]",1.56,0.0,4.227,0.008,4.215,4.239,false,2.667,0.631,7.113
"false","[D, E, F, H, I, J]",1.56,0.0,9.231,0.008,9.219,9.243,false,7.671,0.831,58.844
"false","[C, F, G, H, I, J]",1.56,0.0,4.325,0.011,4.308,4.343,false,2.765,0.639,7.645
"false","[D, E, G, H, I, J]",1.56,0.0,4.326,0.013,4.305,4.347,false,2.766,0.639,7.651
"false","[D, F, G, H, I, J]",1.56,0.0,4.428,0.011,4.411,4.446,false,2.868,0.648,8.225
"false","[E, F, G, H, I, J]",1.56,0.0,4.528,0.012,4.509,4.547,false,2.968,0.655,8.809
"false","[A, B, C, D, E, F, G]",3.12,0.0,17.852,0.011,17.835,17.87,false,14.732,0.825,217.032
"false","[A, B, C, D, E, F, H]",3.12,0.0,17.951,0.024,17.913,17.989,false,14.831,0.826,219.959
"false","[A, B, C, D, E, F, I]",3.12,0.0,18.048,0.016,18.023,18.073,false,14.928,0.827,222.845
"false","[A, B, C, D, E, G, H]",3.12,0.0,13.045,0.006,13.035,13.055,false,9.925,0.761,98.506
"false","[A, B, C, D, F, G, H]",3.12,0.0,13.154,0.021,13.121,13.188,false,10.034,0.763,100.681
"false","[A, B, C, D, E, G, I]",3.12,0.0,13.148,0.013,13.127,13.169,false,10.028,0.763,100.561
"false","[A, B, C, D, E, F, J]",3.12,0.0,17.149,0.014,17.126,17.172,false,14.029,0.818,196.813
"false","[A, B, C, D, F, G, I]",3.12,0.0,13.248,0.017,13.22,13.275,false,10.128,0.764,102.576
"false","[A, B, C, D, E, G, J]",3.12,0.0,12.242,0.012,12.223,12.261,false,9.122,0.745,83.211
"false","[A, B, C, E, F, G, H]",3.12,0.0,13.244,0.015,13.22,13.267,false,10.124,0.764,102.495
"false","[A, B, C, D, E, H, I]",3.12,0.0,13.248,0.02,13.216,13.281,false,10.128,0.764,102.576
"false","[A, B, C, D, E, H, J]",3.12,0.0,12.343,0.012,12.325,12.362,false,9.223,0.747,85.064
"false","[A, B, C, D, F, G, J]",3.12,0.0,12.339,0.012,12.321,12.358,false,9.219,0.747,84.99
"false","[A, B, C, E, F, G, I]",3.12,0.0,13.347,0.014,13.325,13.369,false,10.227,0.766,104.592
"false","[A, B, C, D, F, H, I]",3.12,0.0,13.355,0.02,13.323,13.387,false,10.235,0.766,104.755
"false","[A, B, D, E, F, G, H]",3.12,0.0,14.347,0.019,14.317,14.376,false,11.227,0.783,126.046
"false","[A, B, C, E, F, G, J]",3.12,0.0,12.446,0.016,12.421,12.472,false,9.326,0.749,86.974
"false","[A, C, D, E, F, G, H]",3.12,0.0,15.445,0.011,15.428,15.462,false,12.325,0.798,151.906
"false","[A, B, D, E, F, G, I]",3.12,0.0,14.451,0.019,14.42,14.482,false,11.331,0.784,128.392
"false","[A, B, C, D, G, H, I]",3.12,0.0,13.454,0.015,13.43,13.477,false,10.334,0.768,106.792
"false","[A, B, C, E, F, H, I]",3.12,0.0,13.445,0.02,13.414,13.477,false,10.325,0.768,106.606
"false","[A, B, C, D, E, I, J]",3.12,0.0,12.448,0.018,12.42,12.477,false,9.328,0.749,87.012
"false","[A, B, C, D, F, H, J]",3.12,0.0,12.447,0.021,12.414,12.481,false,9.327,0.749,86.993
"false","[A, B, C, E, F, H, J]",3.12,0.0,12.543,0.018,12.514,12.572,false,9.423,0.751,88.793
"false","[A, B, D, E, F, H, I]",3.12,0.0,14.547,0.011,14.53,14.563,false,11.427,0.786,130.576
"false","[A, B, C, D, F, I, J]",3.12,0.0,12.543,0.014,12.521,12.565,false,9.423,0.751,88.793
"false","[A, B, C, D, G, H, J]",3.12,0.0,12.54,0.01,12.524,12.556,false,9.42,0.751,88.736
"false","[A, C, D, E, F, G, I]",3.12,0.0,15.547,0.013,15.527,15.567,false,12.427,0.799,154.43
"false","[A, B, D, E, F, G, J]",3.12,0.0,13.549,0.014,13.527,13.57,false,10.429,0.77,108.764
"false","[A, B, C, E, G, H, I]",3.12,0.0,13.557,0.023,13.521,13.593,false,10.437,0.77,108.931
"false","[B, C, D, E, F, G, H]",1.56,0.0,9.537,0.019,9.507,9.567,false,7.977,0.836,63.633
"false","[A, B, D, E, G, H, I]",3.12,0.0,9.652,0.016,9.627,9.677,false,6.532,0.677,42.667
"false","[A, B, C, E, G, H, J]",3.12,0.0,12.644,0.017,12.617,12.671,false,9.524,0.753,90.707
"false","[A, B, C, E, F, I, J]",3.12,0.0,12.644,0.017,12.616,12.672,false,9.524,0.753,90.707
"false","[A, B, D, E, F, H, J]",3.12,0.0,13.648,0.019,13.618,13.677,false,10.528,0.771,110.839
"false","[B, C, D, E, F, G, I]",1.56,0.0,9.645,0.018,9.617,9.673,false,8.085,0.838,65.367
"false","[A, C, D, E, F, G, J]",3.12,0.0,14.642,0.011,14.625,14.659,false,11.522,0.787,132.756
"false","[A, B, C, F, G, H, I]",3.12,0.0,13.643,0.016,13.617,13.668,false,10.523,0.771,110.734
"false","[A, C, D, E, F, H, I]",3.12,0.0,15.645,0.017,15.617,15.673,false,12.525,0.801,156.876
"false","[A, B, C, D, G, I, J]",3.12,0.0,12.643,0.019,12.612,12.673,false,9.523,0.753,90.688
"false","[B, C, D, E, F, H, I]",1.56,0.0,9.742,0.017,9.714,9.769,false,8.182,0.84,66.945
"false","[A, B, D, F, G, H, I]",3.12,0.0,9.742,0.013,9.721,9.763,false,6.622,0.68,43.851
"false","[A, B, D, E, G, H, J]",3.12,0.0,8.748,0.015,8.725,8.771,false,5.628,0.643,31.674
"false","[A, B, C, D, H, I, J]",3.12,0.0,12.749,0.014,12.727,12.771,false,9.629,0.755,92.718
"false","[A, B, D, E, F, I, J]",3.12,0.0,13.738,0.011,13.72,13.756,false,10.618,0.773,112.742
"false","[A, C, D, E, F, H, J]",3.12,0.0,14.747,0.015,14.723,14.771,false,11.627,0.788,135.187
"false","[A, B, C, E, G, I, J]",3.12,0.0,12.74,0.015,12.716,12.764,false,9.62,0.755,92.544
"false","[B, C, D, E, F, G, J]",1.56,0.0,8.731,0.005,8.724,8.738,false,7.171,0.821,51.423
"false","[A, C, D, E, G, H, I]",3.12,0.0,10.749,0.016,10.723,10.775,false,7.629,0.71,58.202
"false","[A, B, C, F, G, H, J]",3.12,0.0,12.741,0.011,12.723,12.759,false,9.621,0.755,92.564
"false","[A, C, D, E, G, H, J]",3.12,0.0,9.834,0.013,9.812,9.855,false,6.714,0.683,45.078
"false","[A, B, C, F, G, I, J]",3.12,0.0,12.841,0.011,12.823,12.859,false,9.721,0.757,94.498
"false","[B, C, D, E, F, H, J]",1.56,0.0,8.834,0.017,8.807,8.861,false,7.274,0.823,52.911
"false","[A, B, D, F, G, H, J]",3.12,0.0,8.839,0.007,8.828,8.849,false,5.719,0.647,32.707
"false","[A, C, D, F, G, H, I]",3.12,0.0,10.839,0.013,10.818,10.86,false,7.719,0.712,59.583
"false","[A, B, E, F, G, H, I]",3.12,0.0,9.843,0.013,9.822,9.865,false,6.723,0.683,45.199
"false","[A, B, C, E, H, I, J]",3.12,0.0,12.838,0.016,12.812,12.863,false,9.718,0.757,94.44
"false","[A, B, D, E, G, I, J]",3.12,0.0,8.838,0.013,8.817,8.86,false,5.718,0.647,32.696
"false","[B, C, D, E, G, H, I]",1.56,0.0,4.838,0.02,4.807,4.87,false,3.278,0.678,10.745
"false","[A, C, D, E, F, I, J]",3.12,0.0,14.833,0.013,14.812,14.854,false,11.713,0.79,137.194
"false","[B, C, D, E, G, H, J]",1.56,0.0,3.93,0.013,3.909,3.951,false,2.37,0.603,5.617
"false","[A, C, D, E, G, I, J]",3.12,0.0,9.932,0.007,9.921,9.943,false,6.812,0.686,46.403
"false","[B, C, D, F, G, H, I]",1.56,0.0,4.932,0.007,4.92,4.944,false,3.372,0.684,11.37
"false","[A, C, D, F, G, H, J]",3.12,0.0,9.939,0.016,9.914,9.964,false,6.819,0.686,46.499
"false","[A, C, E, F, G, H, I]",3.12,0.0,10.94,0.009,10.925,10.955,false,7.82,0.715,61.152
"false","[A, B, D, E, H, I, J]",3.12,0.0,8.939,0.015,8.915,8.964,false,5.819,0.651,33.861
"false","[A, B, E, F, G, H, J]",3.12,0.0,8.932,0.012,8.913,8.951,false,5.812,0.651,33.779
"false","[A, B, C, F, H, I, J]",3.12,0.0,12.939,0.013,12.919,12.959,false,9.819,0.759,96.413
"false","[B, C, D, E, F, I, J]",1.56,0.0,8.933,0.014,8.911,8.955,false,7.373,0.825,54.361
"false","[A, B, D, F, G, I, J]",3.12,0.0,8.932,0.012,8.912,8.951,false,5.812,0.651,33.779
"false","[B, C, E, F, G, H, I]",1.56,0.0,5.039,0.014,5.017,5.06,false,3.479,0.69,12.103
"false","[A, B, D, F, H, I, J]",3.12,0.0,9.039,0.012,9.019,9.059,false,5.919,0.655,35.035
"false","[A, D, E, F, G, H, I]",3.12,0.0,12.044,0.014,12.022,12.066,false,8.924,0.741,79.638
"false","[A, B, E, F, G, I, J]",3.12,0.0,9.038,0.01,9.022,9.054,false,5.918,0.655,35.023
"false","[A, C, D, E, H, I, J]",3.12,0.0,10.04,0.015,10.016,10.064,false,6.92,0.689,47.886
"false","[A, C, D, F, G, I, J]",3.12,0.0,10.034,0.009,10.02,10.049,false,6.914,0.689,47.803
"false","[B, C, D, E, G, I, J]",1.56,0.0,4.031,0.013,4.011,4.051,false,2.471,0.613,6.106
"false","[B, C, D, F, G, H, J]",1.56,0.0,4.027,0.008,4.014,4.039,false,2.467,0.613,6.086
"false","[A, B, C, G, H, I, J]",3.12,0.0,13.045,0.009,13.031,13.059,false,9.925,0.761,98.506
"false","[A, C, E, F, G, H, J]",3.12,0.0,10.04,0.008,10.027,10.052,false,6.92,0.689,47.886
"false","[A, B, D, G, H, I, J]",3.12,0.0,9.135,0.009,9.121,9.149,false,6.015,0.658,36.18
"false","[B, C, D, E, H, I, J]",1.56,0.0,4.134,0.012,4.116,4.153,false,2.574,0.623,6.625
"false","[B, C, D, F, G, I, J]",1.56,0.0,4.133,0.011,4.115,4.151,false,2.573,0.623,6.62
"false","[A, C, D, F, H, I, J]",3.12,0.0,10.134,0.009,10.121,10.148,false,7.014,0.692,49.196
"false","[B, C, E, F, G, H, J]",1.56,0.0,4.132,0.005,4.125,4.139,false,2.572,0.622,6.615
"false","[A, C, E, F, G, I, J]",3.12,0.0,10.143,0.007,10.132,10.154,false,7.023,0.692,49.323
"false","[A, B, E, F, H, I, J]",3.12,0.0,9.138,0.011,9.121,9.155,false,6.018,0.659,36.216
"false","[A, D, E, F, G, H, J]",3.12,0.0,11.144,0.016,11.118,11.169,false,8.024,0.72,64.385
"false","[B, D, E, F, G, H, I]",1.56,0.0,10.137,0.016,10.111,10.162,false,8.577,0.846,73.565
"false","[A, B, E, G, H, I, J]",3.12,0.0,9.24,0.016,9.214,9.266,false,6.12,0.662,37.454
"false","[B, D, E, F, G, H, J]",1.56,0.0,9.235,0.014,9.213,9.257,false,7.675,0.831,58.906
"false","[A, C, D, G, H, I, J]",3.12,0.0,10.239,0.014,10.216,10.262,false,7.119,0.695,50.68
"false","[A, D, E, F, G, I, J]",3.12,0.0,11.238,0.007,11.226,11.249,false,8.118,0.722,65.902
"false","[B, C, E, F, G, I, J]",1.56,0.0,4.23,0.012,4.21,4.249,false,2.67,0.631,7.129
"false","[B, C, D, F, H, I, J]",1.56,0.0,4.229,0.008,4.216,4.241,false,2.669,0.631,7.124
"false","[C, D, E, F, G, H, I]",1.56,0.0,10.241,0.009,10.226,10.255,false,8.681,0.848,75.36
"false","[A, C, E, F, H, I, J]",3.12,0.0,10.244,0.015,10.22,10.267,false,7.124,0.695,50.751
"false","[C, D, E, F, G, H, J]",1.56,0.0,9.337,0.011,9.32,9.355,false,7.777,0.833,60.482
"false","[A, D, E, F, H, I, J]",3.12,0.0,11.341,0.012,11.321,11.361,false,8.221,0.725,67.585
"false","[B, C, D, G, H, I, J]",1.56,0.0,4.331,0.012,4.312,4.35,false,2.771,0.64,7.678
"false","[B, C, E, F, H, I, J]",1.56,0.0,4.333,0.008,4.32,4.345,false,2.773,0.64,7.69
"false","[A, C, E, G, H, I, J]",3.12,0.0,10.34,0.011,10.322,10.358,false,7.22,0.698,52.128
"false","[A, B, F, G, H, I, J]",3.12,0.0,9.342,0.012,9.322,9.362,false,6.222,0.666,38.713
"false","[B, D, E, F, G, I, J]",1.56,0.0,9.332,0.014,9.31,9.354,false,7.772,0.833,60.404
"false","[B, D, E, F, H, I, J]",1.56,0.0,9.433,0.011,9.416,9.451,false,7.873,0.835,61.984
"false","[C, D, E, F, G, I, J]",1.56,0.0,9.441,0.024,9.404,9.479,false,7.881,0.835,62.11
"false","[A, C, F, G, H, I, J]",3.12,0.0,10.441,0.01,10.425,10.458,false,7.321,0.701,53.597
"false","[A, D, E, G, H, I, J]",3.12,0.0,6.441,0.015,6.416,6.465,false,3.321,0.516,11.029
"false","[B, C, E, G, H, I, J]",1.56,0.0,4.427,0.009,4.413,4.442,false,2.867,0.648,8.22
"false","[B, D, E, G, H, I, J]",1.56,0.0,4.537,0.014,4.515,4.56,false,2.977,0.656,8.863
"false","[C, D, E, F, H, I, J]",1.56,0.0,9.539,0.016,9.513,9.565,false,7.979,0.836,63.664
"false","[A, D, F, G, H, I, J]",3.12,0.0,6.544,0.017,6.516,6.571,false,3.424,0.523,11.724
"false","[B, C, F, G, H, I, J]",1.56,0.0,4.536,0.01,4.52,4.551,false,2.976,0.656,8.857
"false","[C, D, E, G, H, I, J]",1.56,0.0,4.627,0.007,4.616,4.638,false,3.067,0.663,9.406
"false","[B, D, F, G, H, I, J]",1.56,0.0,4.628,0.004,4.621,4.634,false,3.068,0.663,9.413
"false","[A, E, F, G, H, I, J]",3.12,0.0,6.64,0.009,6.625,6.655,false,3.52,0.53,12.39
"false","[C, D, F, G, H, I, J]",1.56,0.0,4.733,0.01,4.716,4.749,false,3.173,0.67,10.068
"false","[B, E, F, G, H, I, J]",1.56,0.0,4.729,0.01,4.712,4.746,false,3.169,0.67,10.043
"false","[C, E, F, G, H, I, J]",1.56,0.0,4.83,0.014,4.808,4.852,false,3.27,0.677,10.693
"false","[D, E, F, G, H, I, J]",1.56,0.0,9.927,0.003,9.922,9.933,false,8.367,0.843,70.007
"false","[A, B, C, D, E, F, G, H]",3.12,0.0,18.656,0.029,18.61,18.702,false,15.536,0.833,241.367
"false","[A, B, C, D, E, F, G, I]",3.12,0.0,18.754,0.025,18.714,18.794,false,15.634,0.834,244.422
"false","[A, B, C, D, E, F, H, I]",3.12,0.0,18.849,0.016,18.824,18.875,false,15.729,0.834,247.401
"false","[A, B, C, D, E, F, G, J]",3.12,0.0,17.845,0.02,17.814,17.877,false,14.725,0.825,216.826
"false","[A, B, C, D, E, F, H, J]",3.12,0.0,17.949,0.022,17.915,17.984,false,14.829,0.826,219.899
"false","[A, B, C, D, E, G, H, I]",3.12,0.0,13.949,0.018,13.92,13.978,false,10.829,0.776,117.267
"false","[A, B, C, D, E, G, H, J]",3.12,0.0,13.045,0.013,13.023,13.066,false,9.925,0.761,98.506
"false","[A, B, C, D, F, G, H, I]",3.12,0.0,14.048,0.015,14.025,14.072,false,10.928,0.778,119.421
"false","[A, B, C, D, E, F, I, J]",3.12,0.0,18.045,0.017,18.018,18.072,false,14.925,0.827,222.756
"false","[A, B, C, D, F, G, H, J]",3.12,0.0,13.144,0.021,13.11,13.178,false,10.024,0.763,100.481
"false","[A, B, C, D, E, G, I, J]",3.12,0.0,13.154,0.016,13.127,13.18,false,10.034,0.763,100.681
"false","[A, B, C, E, F, G, H, I]",3.12,0.0,14.146,0.015,14.121,14.17,false,11.026,0.779,121.573
"false","[A, B, C, E, F, G, H, J]",3.12,0.0,13.239,0.009,13.224,13.253,false,10.119,0.764,102.394
"false","[A, B, C, D, F, G, I, J]",3.12,0.0,13.255,0.021,13.222,13.288,false,10.135,0.765,102.718
"false","[A, B, D, E, F, G, H, I]",3.12,0.0,15.255,0.02,15.223,15.287,false,12.135,0.795,147.258
"false","[A, B, C, D, E, H, I, J]",3.12,0.0,13.247,0.022,13.213,13.282,false,10.127,0.764,102.556
"false","[A, C, D, E, F, G, H, I]",3.12,0.0,16.358,0.016,16.332,16.384,false,13.238,0.809,175.245
"false","[A, B, C, E, F, G, I, J]",3.12,0.0,13.349,0.016,13.324,13.374,false,10.229,0.766,104.632
"false","[A, B, D, E, F, G, H, J]",3.12,0.0,14.352,0.023,14.316,14.389,false,11.232,0.783,126.158
"false","[A, B, C, D, F, H, I, J]",3.12,0.0,13.347,0.012,13.328,13.365,false,10.227,0.766,104.592
"false","[A, B, C, D, G, H, I, J]",3.12,0.0,13.452,0.02,13.42,13.483,false,10.332,0.768,106.75
"false","[A, B, D, E, F, G, I, J]",3.12,0.0,14.45,0.021,14.416,14.483,false,11.33,0.784,128.369
"false","[A, C, D, E, F, G, H, J]",3.12,0.0,15.443,0.015,15.419,15.468,false,12.323,0.798,151.856
"false","[B, C, D, E, F, G, H, I]",1.56,0.0,10.443,0.011,10.427,10.46,false,8.883,0.851,78.908
"false","[A, B, C, E, F, H, I, J]",3.12,0.0,13.448,0.014,13.426,13.469,false,10.328,0.768,106.668
"false","[A, B, D, E, F, H, I, J]",3.12,0.0,14.55,0.016,14.525,14.576,false,11.43,0.786,130.645
"false","[A, B, C, E, G, H, I, J]",3.12,0.0,13.549,0.014,13.527,13.572,false,10.429,0.77,108.764
"false","[B, C, D, E, F, G, H, J]",1.56,0.0,9.54,0.018,9.511,9.568,false,7.98,0.836,63.68
"false","[A, C, D, E, F, G, I, J]",3.12,0.0,15.556,0.018,15.526,15.585,false,12.436,0.799,154.654
"false","[B, C, D, E, F, G, I, J]",1.56,0.0,9.644,0.019,9.613,9.674,false,8.084,0.838,65.351
"false","[A, B, C, F, G, H, I, J]",3.12,0.0,13.648,0.017,13.62,13.675,false,10.528,0.771,110.839
"false","[A, C, D, E, F, H, I, J]",3.12,0.0,15.645,0.009,15.63,15.66,false,12.525,0.801,156.876
"false","[A, B, D, E, G, H, I, J]",3.12,0.0,9.648,0.015,9.624,9.671,false,6.528,0.677,42.615
"false","[A, B, D, F, G, H, I, J]",3.12,0.0,9.74,0.01,9.724,9.756,false,6.62,0.68,43.824
"false","[A, C, D, E, G, H, I, J]",3.12,0.0,10.749,0.023,10.712,10.786,false,7.629,0.71,58.202
"false","[B, C, D, E, F, H, I, J]",1.56,0.0,9.742,0.019,9.711,9.773,false,8.182,0.84,66.945
"false","[A, C, D, F, G, H, I, J]",3.12,0.0,10.841,0.018,10.813,10.87,false,7.721,0.712,59.614
"false","[A, B, E, F, G, H, I, J]",3.12,0.0,9.846,0.015,9.823,9.869,false,6.726,0.683,45.239
"false","[B, C, D, E, G, H, I, J]",1.56,0.0,4.832,0.007,4.821,4.843,false,3.272,0.677,10.706
"false","[A, C, E, F, G, H, I, J]",3.12,0.0,10.946,0.014,10.924,10.968,false,7.826,0.715,61.246
"false","[B, C, D, F, G, H, I, J]",1.56,0.0,4.942,0.015,4.917,4.966,false,3.382,0.684,11.438
"false","[B, C, E, F, G, H, I, J]",1.56,0.0,5.037,0.016,5.012,5.063,false,3.477,0.69,12.09
"false","[A, D, E, F, G, H, I, J]",3.12,0.0,12.046,0.016,12.02,12.072,false,8.926,0.741,79.673
"false","[B, D, E, F, G, H, I, J]",1.56,0.0,10.145,0.021,10.112,10.178,false,8.585,0.846,73.702
"false","[C, D, E, F, G, H, I, J]",1.56,0.0,10.248,0.021,10.214,10.282,false,8.688,0.848,75.481
"false","[A, B, C, D, E, F, G, H, I]",3.12,0.0,19.564,0.026,19.523,19.605,false,16.444,0.841,270.405
"false","[A, B, C, D, E, F, G, H, J]",3.12,0.0,18.658,0.024,18.62,18.696,false,15.538,0.833,241.429
"false","[A, B, C, D, E, F, G, I, J]",3.12,0.0,18.755,0.018,18.726,18.783,false,15.635,0.834,244.453
"false","[A, B, C, D, E, F, H, I, J]",3.12,0.0,18.861,0.021,18.828,18.894,false,15.741,0.835,247.779
"false","[A, B, C, D, E, G, H, I, J]",3.12,0.0,13.957,0.019,13.927,13.987,false,10.837,0.776,117.441
"false","[A, B, C, D, F, G, H, I, J]",3.12,0.0,14.05,0.017,14.023,14.078,false,10.93,0.778,119.465
"false","[A, B, C, E, F, G, H, I, J]",3.12,0.0,14.15,0.023,14.113,14.186,false,11.03,0.78,121.661
"false","[A, B, D, E, F, G, H, I, J]",3.12,0.0,15.238,0.005,15.229,15.246,false,12.118,0.795,146.846
"false","[A, C, D, E, F, G, H, I, J]",3.12,0.0,16.347,0.015,16.323,16.371,false,13.227,0.809,174.954
"false","[B, C, D, E, F, G, H, I, J]",1.56,0.0,10.43,0.008,10.417,10.443,false,8.87,0.85,78.677
"false","[A, B, C, D, E, F, G, H, I, J]",3.12,0.0,19.559,0.029,19.512,19.605,false,16.439,0.84,270.241

Total: 1024
MSE: 30.717
RMSE: 5.542
MAPE: 56.513
Measured within ci: 0
Measured outside ci: 0
Predicted within ci: 0
Predicted outside ci: 0
Valid configs: 1024.0
