measured,configuration,performance,std,minci,maxci
true,"[D, E, G]",2.634,0,0,0
true,"[A, B, C, F, G, J]",11.951,0,0,0
true,"[C, E, G, I]",3.435,0,0,0
true,"[B, D, E, G, I, J]",3.729,0,0,0
true,"[C, D, E, G, J]",2.937,0,0,0
true,"[B, D, H, I, J]",3.327,0,0,0
true,"[E, G, H, I]",3.937,0,0,0
true,"[C, D, E, I]",3.127,0,0,0
true,"[A, B, C, D, I]",11.959,0,0,0
true,"[E, F, G, H, J]",3.631,0,0,0
true,"[F, G]",2.319,0,0,0
true,"[A, B, D, E, G, H, I]",9.651,0,0,0
true,"[B, E, G, H, I, J]",4.146,0,0,0
true,"[C, E, F, J]",2.423,0,0,0
true,"[A, B, C, D, E, F, H, I]",18.864,0,0,0
true,"[D, E, G, H, J]",3.425,0,0,0
true,"[B, C, D]",1.913,0,0,0
true,"[A, E, G, H, I, J]",6.037,0,0,0
true,"[A, I]",4.031,0,0,0
true,"[B, C, D, F, H, I, J]",4.234,0,0,0
true,"[B, F, H, I, J]",3.528,0,0,0
true,"[A, B, H]",7.119,0,0,0
true,"[B, C, E, F, H, I, J]",4.338,0,0,0
true,"[A, B, C, D, J]",11.045,0,0,0
true,"[A, B, D]",6.716,0,0,0
true,"[A, B, D, E, F, I, J]",13.779,0,0,0
true,"[A, B, E, F, G, I]",9.055,0,0,0
true,"[A, B, E, F, G, I, J]",9.05,0,0,0
true,"[A, D, F, G, H, I, J]",6.55,0,0,0
true,"[A, C, F, G, H, J]",9.55,0,0,0
true,"[A, B, D, E, F, G, I, J]",14.445,0,0,0
true,"[E, F, G, H, I, J]",4.534,0,0,0
true,"[A, D, F, H, I]",5.827,0,0,0
true,"[C, E, F, G, H, J]",3.934,0,0,0
true,"[A, C, D, H, J]",8.638,0,0,0
true,"[B, C, D, F, G, J]",3.239,0,0,0
true,"[G, H, J]",2.519,0,0,0
true,"[A, B, D, H]",7.534,0,0,0
true,"[A, B, C, D, E, F, H, J]",17.963,0,0,0
true,"[A, B, C, G, I, J]",12.252,0,0,0
true,"[B, D, E, G]",2.828,0,0,0
true,"[F, G, H, I, J]",4.024,0,0,0
true,"[E, G, H]",3.031,0,0,0
true,"[A, B, J]",6.33,0,0,0
true,"[C, D, F, G, H, I, J]",4.736,0,0,0
true,"[A, C, G, H]",8.935,0,0,0
true,"[C, D, F, G, J]",3.039,0,0,0
true,"[C, F, I]",2.823,0,0,0
true,"[A, B, C, D, E, F, G, H, J]",18.681,0,0,0
true,"[A, C, E, G, I, J]",9.547,0,0,0
true,"[A, D, I]",4.428,0,0,0
true,"[C, E, G, J]",2.533,0,0,0
true,"[A, C, D, F, G, H]",9.951,0,0,0
true,"[B, C, E, H]",2.833,0,0,0
true,"[D, G, H, I]",3.839,0,0,0
true,"[B, C, D, G]",2.63,0,0,0
true,"[A, B, C, F, H, J]",12.058,0,0,0
true,"[D, E, H, I, J]",3.623,0,0,0
true,"[B, D, E, F, G, I]",9.347,0,0,0
true,"[C, H, I]",3.021,0,0,0
true,"[C, D, H, I]",3.432,0,0,0
true,"[A, B, D, F, H, J]",8.148,0,0,0
true,"[B, C, D, F, G]",3.227,0,0,0
true,"[A, C, H]",8.222,0,0,0
true,"[F, G, H, I]",4.026,0,0,0
true,"[B, E, F, H]",3.131,0,0,0
true,"[D, E, H]",2.719,0,0,0
true,"[A, B, C, E, F, G, H]",13.264,0,0,0
true,"[C, E, F, G, H, I]",4.84,0,0,0
true,"[A, C, G, H, J]",8.945,0,0,0
true,"[A, C, D, E, I, J]",9.242,0,0,0
true,"[A, C, D, E, F, G, H, J]",15.463,0,0,0
true,"[B, D, G, I]",3.226,0,0,0
true,"[C, G, I]",2.925,0,0,0
true,"[B, C, G, H]",3.019,0,0,0
true,"[B, F, J]",1.826,0,0,0
true,"[A, B, I, J]",7.224,0,0,0
true,"[A, C, H, I]",9.144,0,0,0
true,"[D, E, F, G]",8.24,0,0,0
true,"[A, B, C, D, E, H, J]",12.363,0,0,0
true,"[A, C, E, F, G, I, J]",10.145,0,0,0
true,"[B, C, F, J]",2.13,0,0,0
true,"[A, C, D, E, F, G, I, J]",15.568,0,0,0
true,"[C, D, E, G, I]",3.815,0,0,0
true,"[B, C, D, F, I]",3.447,0,0,0
true,"[A, B, C, D, F, H, I]",13.372,0,0,0
true,"[B, E, H, I]",3.434,0,0,0
true,"[A, D, E, F, G, I]",11.25,0,0,0
true,"[B, C, E, F, I, J]",3.537,0,0,0
true,"[D, E, G, J]",2.629,0,0,0
true,"[A, B, D, E, F, G, H]",14.356,0,0,0
true,"[A, F, G, H, J]",5.229,0,0,0
true,"[A, C, D, E, F, J]",13.953,0,0,0
true,"[A, B, D, F, H, I]",9.069,0,0,0
true,"[A, D, E, F, G]",10.36,0,0,0
true,"[A, B, C, F, I, J]",12.148,0,0,0
true,"[A, C, F, G, I]",9.647,0,0,0
true,"[A, B, D, F, G, J]",8.052,0,0,0
true,"[B, D, F, H]",3.025,0,0,0
true,"[A, B, C, E, F, G, H, J]",13.262,0,0,0
true,"[A, C, E, F, G]",9.254,0,0,0
true,"[A, B, D, E, F, I]",13.762,0,0,0
true,"[A, E, G]",4.342,0,0,0
true,"[H, J]",1.809,0,0,0
true,"[A, B, E, F]",7.441,0,0,0
true,"[B, D, G, H, I, J]",4.044,0,0,0
true,"[A, B, D, F, G, I, J]",8.938,0,0,0
true,"[C, F, G, J]",2.633,0,0,0
true,"[D, E, G, H]",3.431,0,0,0
true,"[A, B, D, I, J]",7.637,0,0,0
true,"[C, D, F, G, H]",3.819,0,0,0
true,"[D, I]",2.324,0,0,0
true,"[A, B, C, H, I]",12.346,0,0,0
true,"[A, C, E, G, H, I, J]",10.348,0,0,0
true,"[B, H, I, J]",2.924,0,0,0
true,"[B, G, I, J]",2.826,0,0,0
true,"[A, D, E, H, I, J]",5.737,0,0,0
true,"[E, G, J]",2.222,0,0,0
true,"[A, B, I]",7.228,0,0,0
true,"[A, B, F]",6.921,0,0,0
true,"[A, C, E, F, H, I, J]",10.26,0,0,0
true,"[A, D, F, G, H, I]",6.552,0,0,0
true,"[B, C, E, F, H]",3.435,0,0,0
true,"[J]",1.009,0,0,0
true,"[B, D, E, F, G, J]",8.441,0,0,0
true,"[H, I]",2.711,0,0,0
true,"[A, B, C, E, F, H, I, J]",13.448,0,0,0
true,"[C, D, E, F, I, J]",8.738,0,0,0
true,"[A, B, C]",10.621,0,0,0
true,"[E]",1.506,0,0,0
true,"[F, G, I, J]",3.235,0,0,0
true,"[A, D, E, H, I]",5.73,0,0,0
true,"[A, B, C, E, F, G, H, I]",14.181,0,0,0
true,"[A, B, D, H, I]",8.432,0,0,0
true,"[A, B, C, F, H]",12.059,0,0,0
true,"[C, D, E, F, G, J]",8.532,0,0,0
true,"[A, B, D, G, I]",8.349,0,0,0
true,"[C, D, E, G, I, J]",3.839,0,0,0
true,"[B, C, D, E, F, I, J]",8.94,0,0,0
true,"[A, C, D, E, F, G, H]",15.478,0,0,0
true,"[G, I]",2.622,0,0,0
true,"[A, C, D, E, G]",9.038,0,0,0
true,"[A]",3.124,0,0,0
true,"[C, D, E, F, G, H, I, J]",10.249,0,0,0
true,"[B, C, D, J]",1.925,0,0,0
true,"[A, B, C, D, E, F, I]",18.091,0,0,0
true,"[A, I, J]",4.026,0,0,0
true,"[A, B, C, F, G, H, J]",12.766,0,0,0
true,"[A, E, G, I, J]",5.24,0,0,0
true,"[D, E, F, H, I]",9.251,0,0,0
true,"[B, G, J]",1.918,0,0,0
true,"[B, C, F, H]",2.936,0,0,0
true,"[A, B, C, H]",11.442,0,0,0
true,"[A, B, D, E, H, J]",8.059,0,0,0
true,"[B, D, G, J]",2.326,0,0,0
true,"[D, E, F, G, H, I]",9.942,0,0,0
true,"[B, H]",2.02,0,0,0
true,"[D, E, F, G, I]",9.137,0,0,0
true,"[B, C]",1.521,0,0,0
true,"[A, C, E, F, I]",9.451,0,0,0
true,"[A, B, D, F, I]",8.243,0,0,0
true,"[B, C, E, G, H, I]",4.441,0,0,0
true,"[B, D, E, H]",2.936,0,0,0
true,"[A, C, E, F, G, J]",9.252,0,0,0
true,"[A, D, E]",4.018,0,0,0
true,"[C, D, F, G, H, I]",4.74,0,0,0
