measured,configuration,feature_wise,feature_wise_std,brute_force,brute_force_std,brute_force_minci,brute_force_maxci,1withinci,absolute error,relative error,squared error
"false","[SCALEISHEIGHTDP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEPNGCRUSH, SKIPUPSCALING, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, HALTONERROR, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT, GUIADVANCEDOPTIONS]",125.76,0.0,9.106,0.088,8.966,9.246,false,118.154,12.975,13960.368
"false","[UPSCALINGALGORITHM, OUTPUTCOMPRESSIONGMODE, SCALEMODE]",119.35,0.0,3.793,0.013,3.771,3.814,false,117.057,30.861,13702.341
"true","[ENABLEMOZJPEG]",57.36,0.0,57.806,0.716,56.668,58.945,true,1.054,0.018,1.111
"false","[UPSCALINGALGORITHM, COMPRESSQUALITY, SCALEMODE]",0.0,0.0,3.794,0.017,3.767,3.822,false,2.294,0.605,5.262
"false","[ENABLEPNGCRUSH, SCALE]",8.93,0.0,8.875,0.08,8.746,9.003,false,1.555,0.175,2.418
"false","[SCALEISHEIGHTDP, INCLUDEANDROIDLDPITVDPI, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",137.67,0.0,22.006,0.247,21.612,22.399,false,117.164,5.324,13727.403
"false","[PLATFORM, UPSCALINGALGORITHM, SCALEMODE]",48.73,0.0,5.298,0.035,5.241,5.354,false,44.932,8.481,2018.885
"false","[POSTCONVERTWEBP, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM]",182.89,0.0,182.99,1.062,181.3,184.68,true,1.4,0.008,1.96
"false","[POSTCONVERTWEBP, ENABLEPNGCRUSH, ENABLEMOZJPEG]",57.36,0.0,58.021,0.786,56.771,59.272,true,0.839,0.014,0.704
"false","[ENABLEPNGCRUSH, COMPRESSQUALITY, CLEARDIRBEFORECONVERT]",53.36,0.0,54.72,0.63,53.717,55.723,true,0.14,0.003,0.02
"false","[UPSCALINGALGORITHM, COMPRESSQUALITY]",44.65,0.0,45.145,0.277,44.704,45.585,false,1.005,0.022,1.01
"false","[POSTCONVERTWEBP, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, DOWNSCALINGALGORITHM, VERBOSELOG, SCALEMODE, GUIADVANCEDOPTIONS]",0.0,0.0,4.838,0.009,4.824,4.852,false,3.338,0.69,11.142
"false","[KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, CLEARDIRBEFORECONVERT]",57.08,0.0,58.356,0.748,57.166,59.545,true,0.224,0.004,0.05
"true","[SCALEMODE]",3.81,0.0,3.794,0.019,3.763,3.825,false,1.516,0.4,2.298
"false","[POSTCONVERTWEBP, ENABLEPNGCRUSH, SKIPUPSCALING, COMPRESSQUALITY]",1.11,0.0,4.699,0.008,4.686,4.713,false,2.089,0.445,4.364
"false","[KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, DOWNSCALINGALGORITHM, ROUNDINGHANDLER, CLEARDIRBEFORECONVERT]",58.13,0.0,57.3,0.488,56.523,58.077,false,2.33,0.041,5.429
"false","[KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, COMPRESSQUALITY]",54.14,0.0,55.019,0.825,53.706,56.332,true,0.621,0.011,0.386

Total: 598
MSE: 3430.039
RMSE: 58.567
MAPE: 318.118
Measured within ci: 6
Measured outside ci: 16
Predicted within ci: 87
Predicted outside ci: 489
