measured,configuration,feature_wise,feature_wise_std,ground_truth,ground_truth_std,ground_truth_minci,ground_truth_maxci,1withinci,absolute error,relative error,squared error
"false","[MERGE, UNIQUE, REVERSE, GENERALNUMRICSORT]",139.54,0.0,103.368,1.864,100.402,106.334,false,36.172,0.35,1308.414
"false","[MERGE, UNIQUE, CHECK, REVERSE, IGNORECASE]",63.32,0.0,28.245,3.676,22.395,34.095,false,35.075,1.242,1230.256
"false","[MONTHSORT, HUMANNUMERICSORT, MERGE, UNIQUE, CHECK, REVERSE, IGNORECASE]",63.32,0.0,32.62,3.288,27.389,37.852,false,30.7,0.941,942.49
"false","[VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, GENERALNUMRICSORT]",65.36,0.0,13.335,0.195,13.024,13.646,false,52.025,3.901,2706.601
"false","[IGNORELEADINGBLANKS, NUMBERICSORT, UNIQUE, CHECK, REVERSE, IGNORECASE]",0.0,0.0,1.54,0.015,1.516,1.563,false,1.54,1,2.372
"false","[MONTHSORT, VERSIONSORT, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",77.78,0.0,131.374,4.358,124.44,138.309,false,53.594,0.408,2872.317
"false","[VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,1.535,0.005,1.527,1.543,false,1.535,1,2.356
"false","[IGNORELEADINGBLANKS, NUMBERICSORT, UNIQUE, REVERSE, GENERALNUMRICSORT]",0.0,0.0,29.482,1.242,27.505,31.459,false,29.482,1,869.188
"false","[VERSIONSORT, HUMANNUMERICSORT, DICTIONARYORDER, IGNORECASE]",77.78,0.0,71.495,22.289,36.027,106.962,true,6.285,0.088,39.501
"false","[MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, GENERALNUMRICSORT]",65.36,0.0,13.637,0.12,13.445,13.828,false,51.723,3.793,2675.269
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, GENERALNUMRICSORT]",102.03,0.0,289.38,3.092,284.46,294.301,false,187.35,0.647,35100.022
"false","[MONTHSORT, MERGE, NUMBERICSORT]",65.36,0.0,13.344,0.153,13.1,13.587,false,52.016,3.898,2705.664
"false","[HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",63.32,0.0,104.302,1.536,101.859,106.746,false,40.982,0.393,1679.524
"false","[MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK, IGNORECASE]",0.0,0.0,13.479,0.183,13.187,13.77,false,13.479,1,181.683
"false","[MONTHSORT, CHECK, GENERALNUMRICSORT, IGNORECASE]",1.56,0.0,1.529,0.005,1.521,1.536,false,0.031,0.02,0.001
"false","[IGNORELEADINGBLANKS, VERSIONSORT, NUMBERICSORT, CHECK]",0.0,0.0,1.533,0.01,1.517,1.549,false,1.533,1,2.35
"false","[HUMANNUMERICSORT, NUMBERICSORT]",3.6,0.0,3.496,0.024,3.458,3.535,false,0.104,0.03,0.011
"false","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, UNIQUE]",27.85,0.0,13.379,0.264,12.96,13.798,false,14.471,1.082,209.41
"false","[NUMBERICSORT, DICTIONARYORDER, GENERALNUMRICSORT]",3.6,0.0,3.434,0.036,3.377,3.492,false,0.166,0.048,0.028
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,1.533,0.009,1.519,1.547,false,1.533,1,2.35
"false","[MONTHSORT, VERSIONSORT, MERGE, CHECK]",63.32,0.0,142.3,7.955,129.642,154.959,false,78.98,0.555,6237.84
"false","[MONTHSORT, NUMBERICSORT, UNIQUE, GENERALNUMRICSORT, IGNORECASE]",3.6,0.0,30.234,0.226,29.874,30.594,false,26.634,0.881,709.37
"false","[IGNORELEADINGBLANKS, MERGE, UNIQUE, DICTIONARYORDER, REVERSE]",102.03,0.0,22.044,0.518,21.219,22.869,false,79.986,3.628,6397.76
"false","[IGNORELEADINGBLANKS, MONTHSORT, NUMBERICSORT, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT]",0.0,0.0,4.917,0.086,4.78,5.054,false,4.917,1,24.177
"false","[NUMBERICSORT, UNIQUE, CHECK, REVERSE, IGNORECASE]",0.0,0.0,1.53,0.011,1.512,1.548,false,1.53,1,2.341
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, REVERSE]",102.03,0.0,21.838,0.281,21.39,22.286,false,80.192,3.672,6430.757
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",102.03,0.0,102.504,2.168,99.055,105.954,true,0.474,0.005,0.225
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, CHECK, REVERSE, IGNORECASE]",0.0,0.0,1.542,0.004,1.536,1.547,false,1.542,1,2.378
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,1.538,0.004,1.531,1.544,false,1.538,1,2.365
"false","[MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,13.509,0.371,12.918,14.1,false,13.509,1,182.493
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, CHECK, REVERSE, IGNORECASE]",25.81,0.0,21.804,0.442,21.101,22.508,false,4.006,0.184,16.048
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, DICTIONARYORDER, CHECK, GENERALNUMRICSORT]",0.0,0.0,1.532,0.005,1.524,1.54,false,1.532,1,2.347
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT]",0.0,0.0,17.126,0.058,17.033,17.218,false,17.126,1,293.3
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, CHECK, GENERALNUMRICSORT]",25.81,0.0,287.284,3.652,281.473,293.095,false,261.474,0.91,68368.653
"false","[MERGE, NUMBERICSORT, REVERSE, GENERALNUMRICSORT]",65.36,0.0,16.979,0.167,16.713,17.245,false,48.381,2.849,2340.721
"false","[IGNORELEADINGBLANKS, NUMBERICSORT, UNIQUE, CHECK, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,1.53,0.009,1.515,1.544,false,1.53,1,2.341
"false","[IGNORELEADINGBLANKS, MONTHSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,1.537,0.009,1.523,1.551,false,1.537,1,2.362
"false","[HUMANNUMERICSORT, REVERSE, GENERALNUMRICSORT]",77.78,0.0,103.455,0.351,102.897,104.013,false,25.675,0.248,659.206
"false","[MONTHSORT, MERGE]",139.54,0.0,146.106,8.378,132.775,159.438,true,6.566,0.045,43.112
"false","[IGNORELEADINGBLANKS, MONTHSORT, UNIQUE, REVERSE, GENERALNUMRICSORT, IGNORECASE]",40.27,0.0,130.699,2.245,127.127,134.27,false,90.429,0.692,8177.404
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",25.81,0.0,103.126,1.216,101.192,105.06,false,77.316,0.75,5977.764
"false","[VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK]",0.0,0.0,13.543,0.147,13.309,13.777,false,13.543,1,183.413
"false","[IGNORELEADINGBLANKS, MERGE, CHECK]",25.81,0.0,114.561,1.63,111.966,117.155,false,88.751,0.775,7876.74
"false","[MONTHSORT, VERSIONSORT, MERGE, UNIQUE, DICTIONARYORDER, REVERSE]",139.54,0.0,32.089,3.916,25.858,38.319,false,107.451,3.349,11545.717
"false","[VERSIONSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK, IGNORECASE]",0.0,0.0,13.308,0.198,12.993,13.623,false,13.308,1,177.103
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, IGNORECASE]",0.0,0.0,13.215,0.101,13.055,13.375,false,13.215,1,174.636
"false","[NUMBERICSORT, REVERSE, GENERALNUMRICSORT]",3.6,0.0,4.89,0.054,4.804,4.975,false,1.29,0.264,1.664
"false","[MERGE, CHECK]",63.32,0.0,141.767,6.387,131.604,151.93,false,78.447,0.553,6153.932
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, UNIQUE, DICTIONARYORDER, CHECK, IGNORECASE]",0.0,0.0,1.571,0.012,1.552,1.59,false,1.571,1,2.468
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, IGNORECASE]",27.85,0.0,13.317,0.226,12.958,13.677,false,14.533,1.091,211.208
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, GENERALNUMRICSORT]",139.54,0.0,286.153,1.514,283.744,288.563,false,146.613,0.512,21495.372
"false","[MERGE, UNIQUE, REVERSE, IGNORECASE]",139.54,0.0,29.298,2.722,24.966,33.629,false,110.242,3.763,12153.299
"false","[UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",1.56,0.0,1.532,0.006,1.523,1.542,false,0.028,0.018,0.001
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, MERGE, NUMBERICSORT]",27.85,0.0,13.433,0.063,13.332,13.533,false,14.417,1.073,207.85
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, UNIQUE, GENERALNUMRICSORT]",77.78,0.0,126.631,0.947,125.124,128.138,false,48.851,0.386,2386.42
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",25.81,0.0,104.144,0.631,103.141,105.148,false,78.334,0.752,6136.216
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,29.552,1.377,27.362,31.743,false,29.552,1,873.321
"false","[REVERSE, GENERALNUMRICSORT, IGNORECASE]",77.78,0.0,103.614,0.956,102.092,105.135,false,25.834,0.249,667.396
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, IGNORECASE]",102.03,0.0,112.773,0.915,111.316,114.229,false,10.743,0.095,115.412
"false","[MONTHSORT, HUMANNUMERICSORT, CHECK]",1.56,0.0,1.568,0.006,1.558,1.578,true,0.008,0.005,0
"false","[MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,13.25,0.379,12.647,13.852,false,13.25,1,175.562
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE]",0.0,0.0,1.53,0.005,1.523,1.538,false,1.53,1,2.341
"false","[HUMANNUMERICSORT, MERGE, NUMBERICSORT]",65.36,0.0,13.158,0.142,12.932,13.383,false,52.202,3.967,2725.049
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT]",25.81,0.0,287.462,2.66,283.229,291.695,false,261.652,0.91,68461.769
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT]",25.81,0.0,288.96,3.957,282.663,295.257,false,263.15,0.911,69247.922
"false","[MERGE, UNIQUE, GENERALNUMRICSORT, IGNORECASE]",139.54,0.0,289.164,2.703,284.864,293.465,false,149.624,0.517,22387.341
"false","[MERGE, UNIQUE, DICTIONARYORDER, REVERSE]",139.54,0.0,32.893,4.106,26.36,39.425,false,106.647,3.242,11373.583
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, UNIQUE, GENERALNUMRICSORT, IGNORECASE]",102.03,0.0,290.514,5.41,281.905,299.123,false,188.484,0.649,35526.218
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, DICTIONARYORDER, REVERSE]",77.78,0.0,70.669,14.38,47.788,93.55,true,7.111,0.101,50.566
"false","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, IGNORECASE]",27.85,0.0,13.327,0.214,12.986,13.668,false,14.523,1.09,210.918
"false","[IGNORELEADINGBLANKS, MERGE, IGNORECASE]",102.03,0.0,113.316,0.403,112.675,113.956,false,11.286,0.1,127.374
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MERGE, NUMBERICSORT, CHECK]",0.0,0.0,13.178,0.124,12.98,13.376,false,13.178,1,173.66
"false","[MERGE, CHECK, REVERSE, GENERALNUMRICSORT]",63.32,0.0,103.877,0.905,102.437,105.318,false,40.557,0.39,1644.87
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,17.235,0.257,16.826,17.644,false,17.235,1,297.045
"false","[VERSIONSORT, MERGE, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",63.32,0.0,102.96,1.99,99.794,106.126,false,39.64,0.385,1571.33
"false","[UNIQUE, REVERSE, GENERALNUMRICSORT]",77.78,0.0,132.394,2.782,127.967,136.821,false,54.614,0.413,2982.689
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,1.533,0.012,1.514,1.553,false,1.533,1,2.35
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, CHECK]",0.0,0.0,1.566,0.012,1.547,1.584,false,1.566,1,2.452
"false","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, UNIQUE, CHECK, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,13.13,0.229,12.767,13.494,false,13.13,1,172.397
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, GENERALNUMRICSORT, IGNORECASE]",77.78,0.0,101.678,0.846,100.332,103.024,false,23.898,0.235,571.114
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,29.56,0.919,28.097,31.022,false,29.56,1,873.794
"false","[MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,16.893,0.149,16.656,17.13,false,16.893,1,285.373
"false","[IGNORELEADINGBLANKS, MONTHSORT, NUMBERICSORT, UNIQUE]",0.0,0.0,29.505,1.26,27.5,31.509,false,29.505,1,870.545
"false","[MONTHSORT, HUMANNUMERICSORT, NUMBERICSORT, GENERALNUMRICSORT, IGNORECASE]",3.6,0.0,3.541,0.057,3.45,3.631,true,0.059,0.017,0.003
"false","[VERSIONSORT, UNIQUE, DICTIONARYORDER]",77.78,0.0,93.728,7.118,82.402,105.055,false,15.948,0.17,254.339
"false","[MONTHSORT, HUMANNUMERICSORT, MERGE]",139.54,0.0,140.051,1.468,137.715,142.387,true,0.511,0.004,0.261
"false","[VERSIONSORT, MERGE, CHECK, REVERSE, IGNORECASE]",63.32,0.0,30.594,3.088,25.68,35.508,false,32.726,1.07,1070.991
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, DICTIONARYORDER, REVERSE, IGNORECASE]",102.03,0.0,21.209,0.841,19.871,22.548,false,80.821,3.811,6532.034
"false","[VERSIONSORT, NUMBERICSORT, UNIQUE, REVERSE, IGNORECASE]",3.6,0.0,30.083,0.292,29.618,30.547,false,26.483,0.88,701.349
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,29.894,0.265,29.472,30.317,false,29.894,1,893.651
"false","[IGNORELEADINGBLANKS, UNIQUE, GENERALNUMRICSORT, IGNORECASE]",40.27,0.0,127.398,0.397,126.766,128.031,false,87.128,0.684,7591.288
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE, DICTIONARYORDER, CHECK, REVERSE]",25.81,0.0,21.526,0.305,21.041,22.011,false,4.284,0.199,18.353
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, REVERSE, IGNORECASE]",0.0,0.0,17.461,0.225,17.104,17.819,false,17.461,1,304.887
"false","[MONTHSORT, HUMANNUMERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",77.78,0.0,128.589,0.525,127.753,129.424,false,50.809,0.395,2581.554
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, MERGE, REVERSE]",102.03,0.0,21.455,0.307,20.966,21.944,false,80.575,3.756,6492.331
"false","[IGNORELEADINGBLANKS, NUMBERICSORT, CHECK, REVERSE, GENERALNUMRICSORT]",0.0,0.0,1.536,0.004,1.529,1.543,false,1.536,1,2.359
"false","[MONTHSORT, NUMBERICSORT, REVERSE, GENERALNUMRICSORT]",3.6,0.0,4.747,0.161,4.49,5.004,false,1.147,0.242,1.316
"false","[MONTHSORT, VERSIONSORT, MERGE, REVERSE, GENERALNUMRICSORT]",139.54,0.0,102.775,0.726,101.619,103.931,false,36.765,0.358,1351.665
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, GENERALNUMRICSORT]",0.0,0.0,13.221,0.209,12.887,13.554,false,13.221,1,174.795
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT]",0.0,0.0,3.555,0.095,3.404,3.707,false,3.555,1,12.638
"false","[IGNORELEADINGBLANKS, NUMBERICSORT, IGNORECASE]",0.0,0.0,3.611,0.063,3.511,3.711,false,3.611,1,13.039
"false","[VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, GENERALNUMRICSORT, IGNORECASE]",65.36,0.0,13.359,0.473,12.605,14.112,false,52.001,3.893,2704.104
"false","[IGNORELEADINGBLANKS, UNIQUE, CHECK, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,1.535,0.006,1.524,1.545,false,1.535,1,2.356
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT]",0.0,0.0,1.54,0.003,1.535,1.545,false,1.54,1,2.372
"false","[HUMANNUMERICSORT, CHECK]",1.56,0.0,1.569,0.002,1.565,1.573,false,0.009,0.006,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,17.218,0.106,17.049,17.387,false,17.218,1,296.46
"false","[IGNORELEADINGBLANKS, MONTHSORT, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT]",0.0,0.0,1.53,0.004,1.524,1.537,false,1.53,1,2.341
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",27.85,0.0,17.095,0.188,16.796,17.394,false,10.755,0.629,115.67
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, MERGE]",102.03,0.0,113.461,1.811,110.579,116.344,false,11.431,0.101,130.668
"false","[VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, REVERSE, GENERALNUMRICSORT]",3.6,0.0,4.93,0.066,4.825,5.035,false,1.33,0.27,1.769
"false","[VERSIONSORT, HUMANNUMERICSORT, DICTIONARYORDER, CHECK]",1.56,0.0,1.568,0.003,1.563,1.572,false,0.008,0.005,0
"false","[VERSIONSORT, NUMBERICSORT, UNIQUE, IGNORECASE]",3.6,0.0,30.108,0.071,29.995,30.22,false,26.508,0.88,702.674
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, GENERALNUMRICSORT]",0.0,0.0,14.346,1.756,11.551,17.141,false,14.346,1,205.808
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, CHECK, GENERALNUMRICSORT, IGNORECASE]",1.56,0.0,1.537,0.005,1.53,1.545,false,0.023,0.015,0.001
"false","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,16.876,0.479,16.114,17.639,false,16.876,1,284.799
"false","[HUMANNUMERICSORT, DICTIONARYORDER, REVERSE, IGNORECASE]",77.78,0.0,80.74,5.502,71.985,89.495,true,2.96,0.037,8.762
"false","[MERGE, DICTIONARYORDER, IGNORECASE]",139.54,0.0,136.781,3.25,131.61,141.952,true,2.759,0.02,7.612
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, GENERALNUMRICSORT]",0.0,0.0,13.48,0.25,13.082,13.878,false,13.48,1,181.71
"false","[MONTHSORT, HUMANNUMERICSORT, GENERALNUMRICSORT, IGNORECASE]",77.78,0.0,101.507,0.276,101.068,101.947,false,23.727,0.234,562.971
"false","[IGNORELEADINGBLANKS, VERSIONSORT, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",0.0,0.0,1.566,0.01,1.55,1.583,false,1.566,1,2.452
"false","[MERGE, NUMBERICSORT, CHECK, REVERSE, IGNORECASE]",0.0,0.0,17.168,0.241,16.785,17.551,false,17.168,1,294.74
"false","[IGNORELEADINGBLANKS, MONTHSORT, UNIQUE, DICTIONARYORDER, REVERSE]",40.27,0.0,51.494,0.384,50.884,52.105,false,11.224,0.218,125.978
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, UNIQUE, DICTIONARYORDER, GENERALNUMRICSORT]",40.27,0.0,127,0.943,125.5,128.5,false,86.73,0.683,7522.093
"false","[MONTHSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE]",1.56,0.0,1.566,0.007,1.555,1.578,true,0.006,0.004,0
"false","[IGNORELEADINGBLANKS, MERGE, UNIQUE]",102.03,0.0,113.679,2.648,109.466,117.893,false,11.649,0.102,135.699
"false","[HUMANNUMERICSORT, UNIQUE, DICTIONARYORDER, REVERSE]",77.78,0.0,84.947,3.103,80.009,89.885,false,7.167,0.084,51.366
"false","[NUMBERICSORT, DICTIONARYORDER, IGNORECASE]",3.6,0.0,3.573,0.104,3.407,3.739,true,0.027,0.008,0.001
"false","[VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, CHECK, GENERALNUMRICSORT]",63.32,0.0,286.862,4.642,279.475,294.249,false,223.542,0.779,49971.026
"false","[MERGE, NUMBERICSORT, UNIQUE, REVERSE, IGNORECASE]",65.36,0.0,17.497,0.442,16.793,18.201,false,47.863,2.735,2290.867
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, GENERALNUMRICSORT, IGNORECASE]",27.85,0.0,13.3,0.261,12.884,13.715,false,14.55,1.094,211.703
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT]",77.78,0.0,73.562,13.778,51.638,95.486,true,4.218,0.057,17.792
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE]",0.0,0.0,17.379,0.271,16.948,17.81,false,17.379,1,302.03
"false","[UNIQUE, DICTIONARYORDER]",77.78,0.0,90.391,8.655,76.62,104.163,true,12.611,0.14,159.037
"false","[MONTHSORT, HUMANNUMERICSORT, MERGE, UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT]",63.32,0.0,104.345,0.657,103.299,105.39,false,41.025,0.393,1683.051
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, CHECK]",0.0,0.0,1.569,0.008,1.557,1.581,false,1.569,1,2.462
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT]",0.0,0.0,16.925,0.379,16.322,17.528,false,16.925,1,286.456
"false","[VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,13.42,0.194,13.112,13.728,false,13.42,1,180.096
"false","[MONTHSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,17.034,0.324,16.518,17.551,false,17.034,1,290.157
"false","[MERGE, REVERSE, GENERALNUMRICSORT]",139.54,0.0,103.989,1.829,101.079,106.9,false,35.551,0.342,1263.874
"false","[MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK, GENERALNUMRICSORT]",0.0,0.0,13.51,0.371,12.919,14.101,false,13.51,1,182.52
"false","[IGNORELEADINGBLANKS, MERGE, DICTIONARYORDER, REVERSE, IGNORECASE]",102.03,0.0,22.195,0.347,21.643,22.747,false,79.835,3.597,6373.627
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, IGNORECASE]",0.0,0.0,1.54,0.005,1.532,1.548,false,1.54,1,2.372
"false","[IGNORELEADINGBLANKS, NUMBERICSORT, UNIQUE]",0.0,0.0,29.921,0.224,29.564,30.277,false,29.921,1,895.266
"false","[MONTHSORT, HUMANNUMERICSORT, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,1.537,0.006,1.528,1.546,false,1.537,1,2.362
"false","[NUMBERICSORT, CHECK, REVERSE, GENERALNUMRICSORT]",0.0,0.0,1.538,0.006,1.528,1.547,false,1.538,1,2.365
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, IGNORECASE]",0.0,0.0,13.4,0.311,12.905,13.895,false,13.4,1,179.56
