measured,configuration,config_crusher,config_crusher_std,brute_force,brute_force_std,brute_force_minci,brute_force_maxci,1withinci,absolute error,relative error,squared error
"false","[HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",1.541,0.0,1.541,0.003,1.537,1.546,true,0,0,0
"true","[MERGE, NUMBERICSORT, UNIQUE, CHECK, GENERALNUMRICSORT, IGNORECASE]",13.383,0.0,13.468,0.129,13.262,13.674,true,0.085,0.006,0.007
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",103.949,0.0,103.815,2.048,100.556,107.075,true,0.134,0.001,0.018
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT]",17.463,0.0,17.158,0.43,16.474,17.842,true,0.305,0.018,0.093
"false","[VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, REVERSE]",32.214,0.0,32.179,7.229,20.676,43.682,true,0.035,0.001,0.001
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",1.541,0.0,1.538,0.003,1.533,1.542,true,0.003,0.002,0
"false","[HUMANNUMERICSORT, NUMBERICSORT, REVERSE, IGNORECASE]",4.873,0.0,4.833,0.06,4.738,4.929,true,0.04,0.008,0.002
"false","[VERSIONSORT, HUMANNUMERICSORT, UNIQUE, REVERSE]",98.801,0.0,79.364,6.338,69.279,89.449,false,19.437,0.245,377.797
"false","[VERSIONSORT, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT]",127.619,0.0,129.9,1.673,127.237,132.562,true,2.281,0.018,5.203
"false","[IGNORELEADINGBLANKS, VERSIONSORT, DICTIONARYORDER, IGNORECASE]",41.15,0.0,41.209,1.042,39.55,42.867,true,0.059,0.001,0.003
"true","[MERGE, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",104.01,0.0,103.653,2.046,100.397,106.909,true,0.357,0.003,0.127
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",1.538,0.0,1.535,0.008,1.522,1.547,true,0.003,0.002,0
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, GENERALNUMRICSORT, IGNORECASE]",13.417,0.0,13.333,0.158,13.082,13.584,true,0.084,0.006,0.007
"false","[MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT]",17.57,0.0,17.055,0.308,16.565,17.545,false,0.515,0.03,0.265
"true","[UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT]",1.537,0.0,1.539,0.003,1.535,1.544,true,0.002,0.001,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, UNIQUE, REVERSE, GENERALNUMRICSORT, IGNORECASE]",131.053,0.0,130.567,3.32,125.284,135.851,true,0.486,0.004,0.236
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, REVERSE]",30.192,0.0,29.653,0.968,28.112,31.194,true,0.539,0.018,0.291
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, IGNORECASE]",13.433,0.0,13.41,0.198,13.095,13.725,true,0.023,0.002,0.001
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, CHECK, GENERALNUMRICSORT, IGNORECASE]",289.781,0.0,287.196,3.299,281.947,292.445,true,2.585,0.009,6.682
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, NUMBERICSORT, DICTIONARYORDER, REVERSE]",4.961,0.0,4.929,0.078,4.805,5.053,true,0.032,0.006,0.001
"false","[NUMBERICSORT, DICTIONARYORDER, CHECK]",1.535,0.0,1.538,0.005,1.53,1.546,true,0.003,0.002,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, GENERALNUMRICSORT]",13.276,0.0,13.29,0.271,12.858,13.722,true,0.014,0.001,0
"false","[MONTHSORT, UNIQUE, DICTIONARYORDER, GENERALNUMRICSORT]",125.006,0.0,126.192,2.052,122.927,129.457,true,1.186,0.009,1.407
"false","[MONTHSORT, IGNORECASE]",73.117,0.0,60.503,10.452,43.872,77.134,true,12.614,0.208,159.113
"false","[HUMANNUMERICSORT, MERGE, NUMBERICSORT, CHECK, GENERALNUMRICSORT]",13.611,0.0,13.477,0.081,13.348,13.607,false,0.134,0.01,0.018
"false","[IGNORELEADINGBLANKS, MERGE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",289.781,0.0,287.981,4.65,280.582,295.38,true,1.8,0.006,3.24
"false","[VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",17.223,0.0,17.118,0.401,16.48,17.757,true,0.105,0.006,0.011
"false","[VERSIONSORT, MERGE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT]",290.559,0.0,285.927,1.275,283.898,287.956,false,4.632,0.016,21.455
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, DICTIONARYORDER, CHECK, IGNORECASE]",112.662,0.0,112.255,1.746,109.477,115.032,true,0.407,0.004,0.166
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, NUMBERICSORT, CHECK, REVERSE]",1.539,0.0,1.543,0.001,1.54,1.545,false,0.004,0.003,0
"false","[MONTHSORT, HUMANNUMERICSORT, UNIQUE, CHECK, GENERALNUMRICSORT, IGNORECASE]",1.527,0.0,1.538,0.014,1.516,1.56,true,0.011,0.007,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, CHECK, REVERSE]",21.219,0.0,21.591,0.273,21.157,22.025,true,0.372,0.017,0.138
"false","[VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, REVERSE, GENERALNUMRICSORT]",17.449,0.0,17.083,0.162,16.825,17.341,false,0.366,0.021,0.134
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",17.021,0.0,17.315,0.201,16.995,17.634,true,0.294,0.017,0.086
"true","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, CHECK, REVERSE]",17.444,0.0,17.408,0.704,16.287,18.529,true,0.036,0.002,0.001
"false","[VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, REVERSE, GENERALNUMRICSORT]",102.73,0.0,104.575,1.596,102.036,107.113,true,1.845,0.018,3.404
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, MERGE, DICTIONARYORDER, CHECK, REVERSE]",21.219,0.0,21.688,0.55,20.813,22.564,true,0.469,0.022,0.22
"true","[MERGE, CHECK, REVERSE, IGNORECASE]",33.271,0.0,30.929,5.25,22.575,39.284,true,2.342,0.076,5.485
"true","[CHECK, REVERSE, IGNORECASE]",1.559,0.0,1.561,0.01,1.545,1.576,true,0.002,0.001,0
"true","[IGNORELEADINGBLANKS, MERGE, GENERALNUMRICSORT]",287.759,0.0,288.159,4.332,281.267,295.052,true,0.4,0.001,0.16
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, DICTIONARYORDER, CHECK, IGNORECASE]",1.571,0.0,1.575,0.004,1.568,1.581,true,0.004,0.003,0
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, GENERALNUMRICSORT]",30.058,0.0,29.817,0.221,29.466,30.169,true,0.241,0.008,0.058
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",1.54,0.0,1.535,0.005,1.527,1.543,true,0.005,0.003,0
"true","[IGNORELEADINGBLANKS, CHECK, IGNORECASE]",1.571,0.0,1.565,0.012,1.546,1.584,true,0.006,0.004,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, UNIQUE, CHECK, GENERALNUMRICSORT]",1.532,0.0,1.536,0.005,1.529,1.544,true,0.004,0.003,0
"false","[MONTHSORT, DICTIONARYORDER, REVERSE]",74.709,0.0,63.536,12.997,42.856,84.217,true,11.173,0.176,124.836
"false","[IGNORELEADINGBLANKS, MERGE, DICTIONARYORDER, CHECK, REVERSE]",21.219,0.0,21.548,0.192,21.242,21.854,false,0.329,0.015,0.108
"true","[IGNORELEADINGBLANKS, UNIQUE, CHECK]",1.566,0.0,1.568,0.004,1.562,1.574,true,0.002,0.001,0
"false","[HUMANNUMERICSORT, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",102.91,0.0,103.152,1.009,101.547,104.757,true,0.242,0.002,0.059
"true","[CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",1.544,0.0,1.533,0.008,1.52,1.546,true,0.011,0.007,0
"false","[MONTHSORT, HUMANNUMERICSORT, CHECK, REVERSE, IGNORECASE]",1.559,0.0,1.567,0.007,1.556,1.578,true,0.008,0.005,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, IGNORECASE]",29.717,0.0,29.91,0.168,29.642,30.177,true,0.193,0.006,0.037
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",17.117,0.0,17.239,0.427,16.56,17.918,true,0.122,0.007,0.015
"false","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK]",13.346,0.0,13.379,0.191,13.076,13.683,true,0.033,0.002,0.001
"false","[MONTHSORT, MERGE, NUMBERICSORT, REVERSE, GENERALNUMRICSORT]",17.289,0.0,17.482,0.261,17.067,17.898,true,0.193,0.011,0.037
"false","[VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, DICTIONARYORDER, GENERALNUMRICSORT]",3.472,0.0,3.509,0.074,3.391,3.626,true,0.037,0.011,0.001
"false","[IGNORELEADINGBLANKS, MONTHSORT, GENERALNUMRICSORT]",102.025,0.0,102.02,0.729,100.86,103.18,true,0.005,0,0
"true","[IGNORELEADINGBLANKS]",42.301,0.0,41.929,1.59,39.399,44.46,true,0.372,0.009,0.138
"false","[IGNORELEADINGBLANKS, VERSIONSORT, NUMBERICSORT, UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT]",1.536,0.0,1.541,0.002,1.538,1.545,false,0.005,0.003,0
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",17.223,0.0,17.437,0.29,16.975,17.899,true,0.214,0.012,0.046
"false","[MONTHSORT, HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, CHECK, IGNORECASE]",138.629,0.0,147.037,8.15,134.068,160.006,true,8.408,0.057,70.694
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, GENERALNUMRICSORT, IGNORECASE]",29.308,0.0,29.701,1.346,27.559,31.843,true,0.393,0.013,0.154
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",17.269,0.0,17.309,0.191,17.005,17.613,true,0.04,0.002,0.002
"true","[UNIQUE, CHECK, GENERALNUMRICSORT, IGNORECASE]",1.527,0.0,1.533,0.009,1.519,1.547,true,0.006,0.004,0
"false","[VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, CHECK, GENERALNUMRICSORT, IGNORECASE]",1.54,0.0,1.539,0.005,1.532,1.547,true,0.001,0.001,0
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK, GENERALNUMRICSORT]",13.611,0.0,13.525,0.074,13.407,13.643,true,0.086,0.006,0.007
"false","[IGNORELEADINGBLANKS, VERSIONSORT, NUMBERICSORT, UNIQUE, CHECK, REVERSE]",1.531,0.0,1.54,0.003,1.535,1.544,false,0.009,0.006,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, UNIQUE, REVERSE, GENERALNUMRICSORT, IGNORECASE]",131.053,0.0,131.932,1.912,128.89,134.974,true,0.879,0.007,0.773
"false","[MONTHSORT, HUMANNUMERICSORT, MERGE, REVERSE]",33.124,0.0,30.076,4.091,23.565,36.586,true,3.048,0.101,9.29
"true","[IGNORELEADINGBLANKS, UNIQUE, REVERSE, IGNORECASE]",50.615,0.0,50.734,0.361,50.159,51.309,true,0.119,0.002,0.014
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",131.053,0.0,128.888,1.885,125.889,131.887,true,2.165,0.017,4.687
"false","[MERGE, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",288.101,0.0,286.555,2.955,281.853,291.257,true,1.546,0.005,2.39
"false","[MONTHSORT, MERGE, IGNORECASE]",152.064,0.0,143.504,6.346,133.407,153.602,true,8.56,0.06,73.274
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, REVERSE]",16.972,0.0,17.309,0.198,16.993,17.624,false,0.337,0.019,0.114
"false","[MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT, REVERSE, GENERALNUMRICSORT, IGNORECASE]",17.269,0.0,17.305,0.236,16.929,17.681,true,0.036,0.002,0.001
"false","[MONTHSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, IGNORECASE]",13.276,0.0,13.358,0.134,13.145,13.57,true,0.082,0.006,0.007
"false","[VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, DICTIONARYORDER]",3.505,0.0,3.527,0.034,3.473,3.581,true,0.022,0.006,0
"false","[MONTHSORT, HUMANNUMERICSORT, UNIQUE, GENERALNUMRICSORT]",125.006,0.0,129.368,3.478,123.834,134.902,true,4.362,0.034,19.027
"false","[IGNORELEADINGBLANKS, VERSIONSORT, REVERSE]",40.392,0.0,40.768,1.255,38.771,42.764,true,0.376,0.009,0.141
"true","[IGNORELEADINGBLANKS, NUMBERICSORT, UNIQUE, REVERSE, GENERALNUMRICSORT, IGNORECASE]",30.049,0.0,30.011,0.156,29.763,30.259,true,0.038,0.001,0.001
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",106.091,0.0,103.509,1.962,100.387,106.631,true,2.582,0.025,6.667
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",1.535,0.0,1.533,0.007,1.522,1.543,true,0.002,0.001,0
"true","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, CHECK, GENERALNUMRICSORT, IGNORECASE]",13.391,0.0,13.484,0.235,13.109,13.858,true,0.093,0.007,0.009
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, UNIQUE, CHECK, GENERALNUMRICSORT]",1.532,0.0,1.535,0.004,1.529,1.541,true,0.003,0.002,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, IGNORECASE]",13.138,0.0,13.33,0.154,13.085,13.576,true,0.192,0.014,0.037
"false","[VERSIONSORT, MERGE, NUMBERICSORT, CHECK, GENERALNUMRICSORT]",13.611,0.0,13.223,0.274,12.787,13.659,true,0.388,0.029,0.151
"false","[MONTHSORT, HUMANNUMERICSORT, NUMBERICSORT, DICTIONARYORDER, REVERSE, IGNORECASE]",4.873,0.0,4.83,0.067,4.724,4.937,true,0.043,0.009,0.002
"false","[VERSIONSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",1.56,0.0,1.573,0.004,1.567,1.579,false,0.013,0.008,0
"true","[IGNORELEADINGBLANKS, NUMBERICSORT, UNIQUE, CHECK, GENERALNUMRICSORT]",1.542,0.0,1.54,0.01,1.525,1.556,true,0.002,0.001,0
"false","[MONTHSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, IGNORECASE]",13.112,0.0,13.151,0.172,12.877,13.424,true,0.039,0.003,0.002
"true","[IGNORELEADINGBLANKS, MERGE, UNIQUE, CHECK]",114.984,0.0,115.546,2.563,111.468,119.624,true,0.562,0.005,0.316
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",4.879,0.0,4.962,0.064,4.86,5.064,true,0.083,0.017,0.007
"false","[MONTHSORT, UNIQUE, DICTIONARYORDER, CHECK, IGNORECASE]",1.566,0.0,1.568,0.009,1.554,1.582,true,0.002,0.001,0
"false","[MONTHSORT, MERGE, UNIQUE, CHECK]",142.82,0.0,141.449,7.198,129.995,152.904,true,1.371,0.01,1.88
"false","[MONTHSORT, MERGE, NUMBERICSORT, GENERALNUMRICSORT, IGNORECASE]",13.223,0.0,13.365,0.198,13.05,13.68,true,0.142,0.011,0.02
"false","[IGNORELEADINGBLANKS, MONTHSORT, MERGE, CHECK, GENERALNUMRICSORT]",285.698,0.0,293.296,2.017,290.087,296.505,false,7.598,0.026,57.73
"false","[MERGE, NUMBERICSORT, DICTIONARYORDER, REVERSE, IGNORECASE]",17.097,0.0,17.078,0.259,16.666,17.49,true,0.019,0.001,0
"true","[NUMBERICSORT, UNIQUE, IGNORECASE]",30.234,0.0,30.186,0.213,29.848,30.525,true,0.048,0.002,0.002
"false","[VERSIONSORT, MERGE, UNIQUE, DICTIONARYORDER, REVERSE]",32.214,0.0,31.986,3.63,26.21,37.763,true,0.228,0.007,0.052
"true","[NUMBERICSORT, UNIQUE, CHECK, IGNORECASE]",1.534,0.0,1.535,0.008,1.523,1.548,true,0.001,0.001,0
"false","[MONTHSORT, VERSIONSORT, MERGE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",104.01,0.0,102.989,1.392,100.774,105.203,true,1.021,0.01,1.042
"false","[HUMANNUMERICSORT, MERGE, UNIQUE, GENERALNUMRICSORT]",284.691,0.0,290.583,4.029,284.171,296.994,true,5.892,0.02,34.716
"false","[VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, IGNORECASE]",13.31,0.0,13.142,0.166,12.878,13.405,true,0.168,0.013,0.028
"false","[VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",17.223,0.0,17.42,0.397,16.789,18.052,true,0.197,0.011,0.039
"false","[HUMANNUMERICSORT, MERGE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT]",290.559,0.0,288.686,6.766,277.919,299.452,true,1.873,0.006,3.508
"false","[IGNORELEADINGBLANKS, MONTHSORT, MERGE, DICTIONARYORDER, REVERSE, IGNORECASE]",21.515,0.0,21.785,0.469,21.039,22.531,true,0.27,0.012,0.073
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",17.56,0.0,17.323,0.295,16.853,17.793,true,0.237,0.014,0.056
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, REVERSE, IGNORECASE]",17.52,0.0,17.119,0.235,16.744,17.493,false,0.401,0.023,0.161
"true","[REVERSE, GENERALNUMRICSORT]",103.152,0.0,103.268,1.009,101.662,104.873,true,0.116,0.001,0.013
"false","[VERSIONSORT, HUMANNUMERICSORT, MERGE, DICTIONARYORDER, CHECK]",137.983,0.0,140.111,0.688,139.016,141.205,false,2.128,0.015,4.528
"false","[NUMBERICSORT, UNIQUE, DICTIONARYORDER, REVERSE]",30.192,0.0,29.496,0.974,27.946,31.047,true,0.696,0.024,0.484
"false","[MONTHSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, REVERSE]",30.192,0.0,29.747,1.274,27.72,31.774,true,0.445,0.015,0.198
"true","[IGNORELEADINGBLANKS, GENERALNUMRICSORT]",102.025,0.0,101.429,0.976,99.875,102.982,true,0.596,0.006,0.355
"false","[IGNORELEADINGBLANKS, MONTHSORT]",42.301,0.0,40.945,0.455,40.222,41.668,false,1.356,0.033,1.839
"true","[CHECK, GENERALNUMRICSORT]",1.535,0.0,1.532,0.007,1.522,1.543,true,0.003,0.002,0
"false","[VERSIONSORT, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",102.91,0.0,103.797,0.554,102.916,104.678,false,0.887,0.009,0.787
"true","[IGNORELEADINGBLANKS, NUMBERICSORT, CHECK, GENERALNUMRICSORT, IGNORECASE]",1.538,0.0,1.54,0.007,1.529,1.552,true,0.002,0.001,0
"true","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, UNIQUE, CHECK, GENERALNUMRICSORT]",13.276,0.0,13.217,0.161,12.961,13.473,true,0.059,0.004,0.003
"false","[IGNORELEADINGBLANKS, MONTHSORT, NUMBERICSORT, CHECK, REVERSE]",1.539,0.0,1.531,0.007,1.52,1.543,true,0.008,0.005,0
"true","[IGNORELEADINGBLANKS, UNIQUE, CHECK, REVERSE, IGNORECASE]",1.56,0.0,1.568,0.008,1.556,1.58,true,0.008,0.005,0
"true","[MERGE, NUMBERICSORT, UNIQUE, IGNORECASE]",13.31,0.0,13.179,0.216,12.835,13.523,true,0.131,0.01,0.017
"true","[IGNORELEADINGBLANKS, MERGE, CHECK, IGNORECASE]",112.662,0.0,112.189,1.43,109.914,114.465,true,0.473,0.004,0.224
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, IGNORECASE]",17.52,0.0,17.346,0.448,16.632,18.059,true,0.174,0.01,0.03
"false","[IGNORELEADINGBLANKS, MONTHSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",17.259,0.0,17.113,0.377,16.513,17.712,true,0.146,0.009,0.021
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, GENERALNUMRICSORT, IGNORECASE]",13.406,0.0,13.462,0.314,12.962,13.962,true,0.056,0.004,0.003
"false","[NUMBERICSORT, DICTIONARYORDER, REVERSE, IGNORECASE]",4.873,0.0,4.907,0.108,4.735,5.08,true,0.034,0.007,0.001
"false","[MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, REVERSE, GENERALNUMRICSORT, IGNORECASE]",17.269,0.0,17.219,0.25,16.821,17.617,true,0.05,0.003,0.002
"false","[IGNORELEADINGBLANKS, VERSIONSORT, UNIQUE, DICTIONARYORDER, CHECK]",1.566,0.0,1.565,0.007,1.554,1.575,true,0.001,0.001,0
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, REVERSE, GENERALNUMRICSORT]",102.73,0.0,102.905,0.858,101.54,104.27,true,0.175,0.002,0.031
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, IGNORECASE]",1.539,0.0,1.538,0.006,1.528,1.549,true,0.001,0.001,0
"false","[VERSIONSORT, HUMANNUMERICSORT]",66.513,0.0,72.88,14.368,50.018,95.743,true,6.367,0.087,40.539
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",17.393,0.0,17.236,0.177,16.955,17.518,true,0.157,0.009,0.025
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",103.949,0.0,103.775,2.499,99.798,107.752,true,0.174,0.002,0.03
"true","[UNIQUE, CHECK, REVERSE]",1.561,0.0,1.572,0.002,1.569,1.575,false,0.011,0.007,0
"true","[IGNORELEADINGBLANKS, MERGE, UNIQUE, REVERSE, IGNORECASE]",21.714,0.0,21.627,0.328,21.105,22.15,true,0.087,0.004,0.008
"false","[MONTHSORT, MERGE, UNIQUE, REVERSE, IGNORECASE]",28.158,0.0,29.205,1.151,27.375,31.036,true,1.047,0.036,1.096
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, REVERSE]",40.392,0.0,41.53,0.839,40.195,42.866,true,1.138,0.027,1.295
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, DICTIONARYORDER, CHECK, GENERALNUMRICSORT]",1.532,0.0,1.54,0.001,1.538,1.542,false,0.008,0.005,0
"true","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, UNIQUE, REVERSE, GENERALNUMRICSORT, IGNORECASE]",16.984,0.0,17.147,0.391,16.525,17.768,true,0.163,0.01,0.027
"true","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, CHECK, REVERSE, GENERALNUMRICSORT]",17.117,0.0,17.141,0.339,16.602,17.679,true,0.024,0.001,0.001
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, DICTIONARYORDER, IGNORECASE]",41.15,0.0,41.662,1.118,39.884,43.441,true,0.512,0.012,0.262
"false","[VERSIONSORT, DICTIONARYORDER, CHECK]",1.557,0.0,1.563,0.009,1.548,1.577,true,0.006,0.004,0
"true","[IGNORELEADINGBLANKS, MERGE]",113.33,0.0,112.936,1.924,109.875,115.997,true,0.394,0.003,0.155
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, UNIQUE, REVERSE]",51.202,0.0,51.046,1.054,49.369,52.723,true,0.156,0.003,0.024
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",1.539,0.0,1.534,0.004,1.527,1.541,true,0.005,0.003,0
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, DICTIONARYORDER, IGNORECASE]",3.446,0.0,3.429,0.067,3.322,3.536,true,0.017,0.005,0
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, UNIQUE, CHECK, REVERSE, IGNORECASE]",1.56,0.0,1.567,0.009,1.553,1.581,true,0.007,0.004,0
