measured,configuration,feature_wise,feature_wise_std,brute_force,brute_force_std,brute_force_minci,brute_force_maxci,1withinci,absolute error,relative error,squared error
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, NUMERICSORT, UNIQUE, CHECK, IGNORECASE]",-65.57,0.0,1.595,0,0,0,false,67.165,42.11,4511.137
"false","[IGNORELEADINGBLANKS, MONTHSORT, MERGE, UNIQUE, CHECK, GENERALNUMERICSORT, IGNORECASE]",107.9,0.0,281.67,0,0,0,false,173.77,0.617,30196.013
"false","[VERSIONSORT, MONTHSORT, HUMANNUMERICSORT, NUMERICSORT, MERGE, REVERSE, GENERALNUMERICSORT, IGNORECASE]",109.79,0.0,17.867,0,0,0,false,91.923,5.145,8449.838
"false","[VERSIONSORT, MERGE, DICTIONARYORDER, REVERSE]",145.7,0.0,26.174,0,0,0,false,119.526,4.567,14286.465
"false","[MONTHSORT, HUMANNUMERICSORT, UNIQUE, DICTIONARYORDER, GENERALNUMERICSORT, IGNORECASE]",101.86,0.0,125.584,0,0,0,false,23.724,0.189,562.828
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, NUMERICSORT, MERGE, REVERSE, GENERALNUMERICSORT, IGNORECASE]",109.79,0.0,17.039,0,0,0,false,92.751,5.443,8602.748
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, MERGE, UNIQUE, REVERSE, IGNORECASE]",145.7,0.0,21.048,0,0,0,false,124.652,5.922,15538.121
"false","[MONTHSORT, REVERSE]",70.62,0.0,85.014,0,0,0,false,14.394,0.169,207.187
"false","[MONTHSORT, NUMERICSORT, MERGE, DICTIONARYORDER, GENERALNUMERICSORT, IGNORECASE]",109.79,0.0,13.193,0,0,0,false,96.597,7.322,9330.98
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MONTHSORT, NUMERICSORT, UNIQUE, REVERSE, GENERALNUMERICSORT, IGNORECASE]",34.71,0.0,30.122,0,0,0,false,4.588,0.152,21.05
"false","[VERSIONSORT, HUMANNUMERICSORT, NUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, CHECK, IGNORECASE]",9.51,0.0,13.754,0,0,0,false,4.244,0.309,18.012
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, CHECK, GENERALNUMERICSORT, IGNORECASE]",107.9,0.0,287.885,0,0,0,false,179.985,0.625,32394.6
"false","[VERSIONSORT, MONTHSORT, MERGE, REVERSE, GENERALNUMERICSORT, IGNORECASE]",176.94,0.0,101.557,0,0,0,false,75.383,0.742,5682.597
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MONTHSORT, NUMERICSORT, MERGE, CHECK, REVERSE]",9.51,0.0,17.014,0,0,0,false,7.504,0.441,56.31
"false","[MONTHSORT, UNIQUE, CHECK, IGNORECASE]",1.58,0.0,1.586,0,0,0,false,0.006,0.004,0
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MONTHSORT, HUMANNUMERICSORT, MERGE, CHECK, REVERSE, IGNORECASE]",76.66,0.0,22.351,0,0,0,false,54.309,2.43,2949.467
"false","[VERSIONSORT, MONTHSORT, NUMERICSORT, UNIQUE, DICTIONARYORDER, REVERSE]",3.47,0.0,30.04,0,0,0,false,26.57,0.884,705.965
"false","[IGNORELEADINGBLANKS, NUMERICSORT, MERGE, DICTIONARYORDER, GENERALNUMERICSORT, IGNORECASE]",109.79,0.0,13.353,0,0,0,false,96.437,7.222,9300.095
"false","[VERSIONSORT, MONTHSORT, HUMANNUMERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, IGNORECASE]",70.62,0.0,91.204,0,0,0,false,20.584,0.226,423.701
"false","[NUMERICSORT, UNIQUE, GENERALNUMERICSORT, IGNORECASE]",34.71,0.0,30.589,0,0,0,false,4.121,0.135,16.983
"false","[IGNORELEADINGBLANKS, MONTHSORT, NUMERICSORT, DICTIONARYORDER, CHECK, REVERSE]",-65.57,0.0,1.565,0,0,0,false,67.135,42.898,4507.108
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, CHECK, IGNORECASE]",1.58,0.0,1.599,0,0,0,false,0.019,0.012,0
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MONTHSORT, HUMANNUMERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMERICSORT, IGNORECASE]",32.82,0.0,1.547,0,0,0,false,31.273,20.215,978.001
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MONTHSORT, MERGE, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMERICSORT, IGNORECASE]",107.9,0.0,282.058,0,0,0,false,174.158,0.617,30331.009
"false","[IGNORELEADINGBLANKS, MONTHSORT, UNIQUE, IGNORECASE]",70.62,0.0,49.91,0,0,0,false,20.71,0.415,428.904
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MONTHSORT, HUMANNUMERICSORT, NUMERICSORT, MERGE, GENERALNUMERICSORT]",109.79,0.0,13.064,0,0,0,false,96.726,7.404,9355.919
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MERGE, REVERSE, GENERALNUMERICSORT, IGNORECASE]",176.94,0.0,103.808,0,0,0,false,73.132,0.704,5348.289
"false","[IGNORELEADINGBLANKS, UNIQUE, CHECK, IGNORECASE]",1.58,0.0,1.609,0,0,0,false,0.029,0.018,0.001
"false","[MERGE, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMERICSORT]",176.94,0.0,100.533,0,0,0,false,76.407,0.76,5838.03
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MERGE, UNIQUE, DICTIONARYORDER, IGNORECASE]",145.7,0.0,111.734,0,0,0,false,33.966,0.304,1153.689
"false","[VERSIONSORT, HUMANNUMERICSORT, NUMERICSORT, DICTIONARYORDER, CHECK, REVERSE]",-65.57,0.0,1.573,0,0,0,false,67.143,42.685,4508.182
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, CHECK, REVERSE]",76.66,0.0,22.101,0,0,0,false,54.559,2.469,2976.684
"false","[MONTHSORT, HUMANNUMERICSORT, NUMERICSORT, UNIQUE, CHECK, IGNORECASE]",-65.57,0.0,1.593,0,0,0,false,67.163,42.161,4510.869
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MONTHSORT, NUMERICSORT, MERGE, DICTIONARYORDER]",78.55,0.0,13.346,0,0,0,false,65.204,4.886,4251.562
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MONTHSORT, HUMANNUMERICSORT, NUMERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, IGNORECASE]",3.47,0.0,28.35,0,0,0,false,24.88,0.878,619.014
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, NUMERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMERICSORT]",34.71,0.0,29.783,0,0,0,false,4.927,0.165,24.275
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MONTHSORT, NUMERICSORT, MERGE, UNIQUE, GENERALNUMERICSORT]",109.79,0.0,13.491,0,0,0,false,96.299,7.138,9273.497
"false","[VERSIONSORT, HUMANNUMERICSORT, MERGE, CHECK, GENERALNUMERICSORT]",107.9,0.0,290.65,0,0,0,false,182.75,0.629,33397.562
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, NUMERICSORT, GENERALNUMERICSORT, IGNORECASE]",34.71,0.0,3.472,0,0,0,false,31.238,8.997,975.813
"false","[MERGE, REVERSE, GENERALNUMERICSORT]",176.94,0.0,103.901,0,0,0,false,73.039,0.703,5334.696
"false","[MONTHSORT, MERGE, REVERSE, IGNORECASE]",145.7,0.0,26.162,0,0,0,false,119.538,4.569,14289.333
"false","[VERSIONSORT, MONTHSORT, HUMANNUMERICSORT, MERGE, CHECK, IGNORECASE]",76.66,0.0,144.06,0,0,0,false,67.4,0.468,4542.76
"false","[MONTHSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",1.58,0.0,1.583,0,0,0,false,0.003,0.002,0
"false","[VERSIONSORT, DICTIONARYORDER, REVERSE, GENERALNUMERICSORT, IGNORECASE]",101.86,0.0,102.841,0,0,0,false,0.981,0.01,0.962
"false","[NUMERICSORT, REVERSE]",3.47,0.0,4.882,0,0,0,false,1.412,0.289,1.994
"false","[MONTHSORT, HUMANNUMERICSORT, NUMERICSORT, MERGE, DICTIONARYORDER, REVERSE, GENERALNUMERICSORT, IGNORECASE]",109.79,0.0,16.929,0,0,0,false,92.861,5.485,8623.165
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, NUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMERICSORT]",40.75,0.0,16.661,0,0,0,false,24.089,1.446,580.28
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, CHECK, REVERSE, GENERALNUMERICSORT]",32.82,0.0,1.564,0,0,0,false,31.256,19.985,976.938
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MONTHSORT, CHECK, GENERALNUMERICSORT, IGNORECASE]",32.82,0.0,1.55,0,0,0,false,31.27,20.174,977.813
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, CHECK, REVERSE, IGNORECASE]",1.58,0.0,1.604,0,0,0,false,0.024,0.015,0.001
"false","[MERGE, UNIQUE, GENERALNUMERICSORT]",176.94,0.0,283.13,0,0,0,false,106.19,0.375,11276.316
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, NUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",9.51,0.0,17.693,0,0,0,false,8.183,0.462,66.961
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, DICTIONARYORDER, CHECK]",1.58,0.0,1.585,0,0,0,false,0.005,0.003,0
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MONTHSORT, HUMANNUMERICSORT, NUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMERICSORT]",40.75,0.0,17.395,0,0,0,false,23.355,1.343,545.456
"false","[VERSIONSORT, HUMANNUMERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMERICSORT]",101.86,0.0,124.909,0,0,0,false,23.049,0.185,531.256
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMERICSORT, IGNORECASE]",176.94,0.0,103.627,0,0,0,false,73.313,0.707,5374.796
"false","[IGNORELEADINGBLANKS, MERGE, UNIQUE, CHECK, REVERSE]",76.66,0.0,21.806,0,0,0,false,54.854,2.516,3008.961
"false","[MERGE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMERICSORT, IGNORECASE]",107.9,0.0,105.927,0,0,0,false,1.973,0.019,3.893
"false","[VERSIONSORT, MONTHSORT, NUMERICSORT, UNIQUE]",3.47,0.0,30.167,0,0,0,false,26.697,0.885,712.73
"false","[VERSIONSORT, MONTHSORT, MERGE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMERICSORT, IGNORECASE]",107.9,0.0,102.389,0,0,0,false,5.511,0.054,30.371
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MONTHSORT, HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMERICSORT, IGNORECASE]",176.94,0.0,102.218,0,0,0,false,74.722,0.731,5583.377
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MONTHSORT, MERGE, CHECK, GENERALNUMERICSORT, IGNORECASE]",107.9,0.0,284.365,0,0,0,false,176.465,0.621,31139.896
"false","[VERSIONSORT, NUMERICSORT, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMERICSORT]",-34.33,0.0,1.548,0,0,0,false,35.878,23.177,1287.231
"false","[VERSIONSORT, MONTHSORT, NUMERICSORT, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",-65.57,0.0,1.555,0,0,0,false,67.125,43.167,4505.766
"false","[NUMERICSORT, UNIQUE, CHECK, REVERSE, GENERALNUMERICSORT, IGNORECASE]",-34.33,0.0,1.578,0,0,0,false,35.908,22.755,1289.384
"false","[VERSIONSORT, MONTHSORT, NUMERICSORT, MERGE, UNIQUE]",78.55,0.0,13.08,0,0,0,false,65.47,5.005,4286.321
"false","[IGNORELEADINGBLANKS, MONTHSORT, DICTIONARYORDER, GENERALNUMERICSORT]",101.86,0.0,100.808,0,0,0,false,1.052,0.01,1.107
"false","[VERSIONSORT, NUMERICSORT, MERGE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMERICSORT]",40.75,0.0,16.786,0,0,0,false,23.964,1.428,574.273
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, MERGE, DICTIONARYORDER, CHECK]",76.66,0.0,114.959,0,0,0,false,38.299,0.333,1466.813
"false","[IGNORELEADINGBLANKS, MONTHSORT, UNIQUE, REVERSE, GENERALNUMERICSORT]",101.86,0.0,129.498,0,0,0,false,27.638,0.213,763.859
"false","[VERSIONSORT, MONTHSORT, HUMANNUMERICSORT, NUMERICSORT, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMERICSORT]",-34.33,0.0,1.554,0,0,0,false,35.884,23.091,1287.661
"false","[MONTHSORT, NUMERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMERICSORT]",34.71,0.0,28.365,0,0,0,false,6.345,0.224,40.259
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MONTHSORT, HUMANNUMERICSORT, NUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, REVERSE, IGNORECASE]",78.55,0.0,17.603,0,0,0,false,60.947,3.462,3714.537
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, NUMERICSORT, IGNORECASE]",3.47,0.0,3.465,0,0,0,false,0.005,0.001,0
"false","[HUMANNUMERICSORT, UNIQUE, CHECK]",1.58,0.0,1.59,0,0,0,false,0.01,0.006,0
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, UNIQUE, GENERALNUMERICSORT]",101.86,0.0,124.943,0,0,0,false,23.083,0.185,532.825
"false","[VERSIONSORT, NUMERICSORT, DICTIONARYORDER, CHECK, GENERALNUMERICSORT, IGNORECASE]",-34.33,0.0,1.577,0,0,0,false,35.907,22.769,1289.313
"false","[MONTHSORT, HUMANNUMERICSORT, MERGE, UNIQUE, GENERALNUMERICSORT]",176.94,0.0,282.384,0,0,0,false,105.444,0.373,11118.437
"false","[HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMERICSORT, IGNORECASE]",107.9,0.0,283.882,0,0,0,false,175.982,0.62,30969.664
"false","[IGNORELEADINGBLANKS, CHECK, GENERALNUMERICSORT, IGNORECASE]",32.82,0.0,1.565,0,0,0,false,31.255,19.971,976.875
"false","[IGNORELEADINGBLANKS, VERSIONSORT, NUMERICSORT, MERGE, CHECK, IGNORECASE]",9.51,0.0,13.1,0,0,0,false,3.59,0.274,12.888
"false","[VERSIONSORT, HUMANNUMERICSORT, NUMERICSORT, CHECK]",-65.57,0.0,1.552,0,0,0,false,67.122,43.249,4505.363
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MONTHSORT, HUMANNUMERICSORT, NUMERICSORT, MERGE, CHECK, IGNORECASE]",9.51,0.0,13.595,0,0,0,false,4.085,0.3,16.687
"false","[VERSIONSORT, HUMANNUMERICSORT, IGNORECASE]",70.62,0.0,76.287,0,0,0,false,5.667,0.074,32.115
"false","[IGNORELEADINGBLANKS, VERSIONSORT, GENERALNUMERICSORT, IGNORECASE]",101.86,0.0,100.304,0,0,0,false,1.556,0.016,2.421
"false","[VERSIONSORT, MONTHSORT, HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, REVERSE, IGNORECASE]",145.7,0.0,34.492,0,0,0,false,111.208,3.224,12367.219
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, NUMERICSORT, MERGE, CHECK, REVERSE]",9.51,0.0,17.461,0,0,0,false,7.951,0.455,63.218
"false","[IGNORELEADINGBLANKS, VERSIONSORT, NUMERICSORT, DICTIONARYORDER, REVERSE, GENERALNUMERICSORT, IGNORECASE]",34.71,0.0,4.844,0,0,0,false,29.866,6.166,891.978
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, NUMERICSORT, UNIQUE, REVERSE]",3.47,0.0,27.795,0,0,0,false,24.325,0.875,591.706
"false","[HUMANNUMERICSORT, NUMERICSORT, MERGE, REVERSE]",78.55,0.0,17.864,0,0,0,false,60.686,3.397,3682.791
"false","[IGNORELEADINGBLANKS, NUMERICSORT, MERGE, UNIQUE, GENERALNUMERICSORT]",109.79,0.0,13.552,0,0,0,false,96.238,7.101,9261.753
"false","[IGNORELEADINGBLANKS, MONTHSORT, MERGE, UNIQUE, DICTIONARYORDER]",145.7,0.0,114.963,0,0,0,false,30.737,0.267,944.763
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, NUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMERICSORT, IGNORECASE]",40.75,0.0,13.853,0,0,0,false,26.897,1.942,723.449
"false","[MERGE, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",76.66,0.0,37.853,0,0,0,false,38.807,1.025,1505.983
"false","[MONTHSORT, NUMERICSORT, MERGE, CHECK, REVERSE]",9.51,0.0,17.244,0,0,0,false,7.734,0.449,59.815
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MONTHSORT, HUMANNUMERICSORT, MERGE, UNIQUE, CHECK, GENERALNUMERICSORT]",107.9,0.0,285.969,0,0,0,false,178.069,0.623,31708.569
"false","[VERSIONSORT, MONTHSORT, HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMERICSORT]",107.9,0.0,101.322,0,0,0,false,6.578,0.065,43.27
"false","[NUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, CHECK, IGNORECASE]",9.51,0.0,13.131,0,0,0,false,3.621,0.276,13.112
"false","[MONTHSORT, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMERICSORT, IGNORECASE]",32.82,0.0,1.536,0,0,0,false,31.284,20.367,978.689
"false","[IGNORELEADINGBLANKS, VERSIONSORT, NUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, GENERALNUMERICSORT, IGNORECASE]",109.79,0.0,13.003,0,0,0,false,96.787,7.443,9367.723
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, NUMERICSORT, DICTIONARYORDER]",3.47,0.0,3.499,0,0,0,false,0.029,0.008,0.001
"false","[IGNORELEADINGBLANKS, MONTHSORT, MERGE, DICTIONARYORDER, GENERALNUMERICSORT]",176.94,0.0,281.797,0,0,0,false,104.857,0.372,10994.99
"false","[MONTHSORT, HUMANNUMERICSORT, NUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, REVERSE, IGNORECASE]",78.55,0.0,16.194,0,0,0,false,62.356,3.851,3888.271
"false","[HUMANNUMERICSORT, NUMERICSORT, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMERICSORT]",-34.33,0.0,1.591,0,0,0,false,35.921,22.578,1290.318
"false","[VERSIONSORT, HUMANNUMERICSORT, MERGE, CHECK, REVERSE]",76.66,0.0,34.06,0,0,0,false,42.6,1.251,1814.76
"false","[VERSIONSORT, HUMANNUMERICSORT, UNIQUE, DICTIONARYORDER, CHECK, IGNORECASE]",1.58,0.0,1.605,0,0,0,false,0.025,0.016,0.001
"false","[NUMERICSORT, GENERALNUMERICSORT]",34.71,0.0,3.52,0,0,0,false,31.19,8.861,972.816
"false","[VERSIONSORT, MONTHSORT, HUMANNUMERICSORT, CHECK, GENERALNUMERICSORT]",32.82,0.0,1.566,0,0,0,false,31.254,19.958,976.813
"false","[MONTHSORT, NUMERICSORT, IGNORECASE]",3.47,0.0,3.447,0,0,0,false,0.023,0.007,0.001
"false","[MONTHSORT, NUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMERICSORT]",109.79,0.0,16.896,0,0,0,false,92.894,5.498,8629.295
"false","[VERSIONSORT, MONTHSORT, HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMERICSORT, IGNORECASE]",107.9,0.0,281.71,0,0,0,false,173.81,0.617,30209.916
"false","[IGNORELEADINGBLANKS, VERSIONSORT, CHECK, REVERSE, GENERALNUMERICSORT]",32.82,0.0,1.562,0,0,0,false,31.258,20.012,977.063
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, CHECK, GENERALNUMERICSORT, IGNORECASE]",32.82,0.0,1.568,0,0,0,false,31.252,19.931,976.688
"false","[MONTHSORT, UNIQUE, GENERALNUMERICSORT]",101.86,0.0,125.331,0,0,0,false,23.471,0.187,550.888
"false","[MONTHSORT, NUMERICSORT, CHECK, IGNORECASE]",-65.57,0.0,1.548,0,0,0,false,67.118,43.358,4504.826
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, NUMERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMERICSORT]",-34.33,0.0,1.557,0,0,0,false,35.887,23.049,1287.877
"false","[HUMANNUMERICSORT, UNIQUE, GENERALNUMERICSORT]",101.86,0.0,125.548,0,0,0,false,23.688,0.189,561.121
"false","[MONTHSORT, HUMANNUMERICSORT, UNIQUE, IGNORECASE]",70.62,0.0,106.853,0,0,0,false,36.233,0.339,1312.83
"false","[VERSIONSORT, HUMANNUMERICSORT, NUMERICSORT, MERGE, CHECK]",9.51,0.0,13.511,0,0,0,false,4.001,0.296,16.008
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, DICTIONARYORDER, REVERSE]",145.7,0.0,22.263,0,0,0,false,123.437,5.544,15236.693
"false","[HUMANNUMERICSORT, CHECK, GENERALNUMERICSORT]",32.82,0.0,1.561,0,0,0,false,31.259,20.025,977.125
"false","[MONTHSORT, HUMANNUMERICSORT, MERGE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMERICSORT, IGNORECASE]",107.9,0.0,102.459,0,0,0,false,5.441,0.053,29.604
"false","[VERSIONSORT, HUMANNUMERICSORT, MERGE, REVERSE]",145.7,0.0,39.034,0,0,0,false,106.666,2.733,11377.636
"false","[VERSIONSORT, HUMANNUMERICSORT, NUMERICSORT, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMERICSORT]",-34.33,0.0,1.577,0,0,0,false,35.907,22.769,1289.313
"false","[VERSIONSORT, NUMERICSORT, UNIQUE, REVERSE, GENERALNUMERICSORT, IGNORECASE]",34.71,0.0,30.312,0,0,0,false,4.398,0.145,19.342
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, NUMERICSORT, MERGE, DICTIONARYORDER, CHECK]",9.51,0.0,13.266,0,0,0,false,3.756,0.283,14.108
"false","[VERSIONSORT, MONTHSORT, MERGE, UNIQUE, REVERSE]",145.7,0.0,29.046,0,0,0,false,116.654,4.016,13608.156
"false","[MONTHSORT, REVERSE, IGNORECASE]",70.62,0.0,85.469,0,0,0,false,14.849,0.174,220.493
"false","[VERSIONSORT, HUMANNUMERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE]",1.58,0.0,1.584,0,0,0,false,0.004,0.003,0
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE, REVERSE, IGNORECASE]",145.7,0.0,22.159,0,0,0,false,123.541,5.575,15262.379
"false","[MONTHSORT, HUMANNUMERICSORT, NUMERICSORT, MERGE, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",9.51,0.0,17.291,0,0,0,false,7.781,0.45,60.544
"false","[MONTHSORT, HUMANNUMERICSORT, MERGE, UNIQUE, CHECK, GENERALNUMERICSORT]",107.9,0.0,284.771,0,0,0,false,176.871,0.621,31283.351
"false","[VERSIONSORT, HUMANNUMERICSORT, NUMERICSORT, MERGE, DICTIONARYORDER, REVERSE, IGNORECASE]",78.55,0.0,17.149,0,0,0,false,61.401,3.58,3770.083
"false","[VERSIONSORT, HUMANNUMERICSORT, CHECK, REVERSE]",1.58,0.0,1.591,0,0,0,false,0.011,0.007,0
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, IGNORECASE]",145.7,0.0,110.457,0,0,0,false,35.243,0.319,1242.069
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MONTHSORT, HUMANNUMERICSORT, UNIQUE, CHECK, GENERALNUMERICSORT]",32.82,0.0,1.549,0,0,0,false,31.271,20.188,977.875
"false","[VERSIONSORT, UNIQUE]",70.62,0.0,70.683,0,0,0,false,0.063,0.001,0.004
"false","[VERSIONSORT, MONTHSORT, NUMERICSORT, MERGE, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",9.51,0.0,17.29,0,0,0,false,7.78,0.45,60.528
"false","[NUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, GENERALNUMERICSORT, IGNORECASE]",109.79,0.0,13.229,0,0,0,false,96.561,7.299,9324.027
"false","[MONTHSORT, NUMERICSORT, MERGE, IGNORECASE]",78.55,0.0,13.386,0,0,0,false,65.164,4.868,4246.347
"false","[IGNORELEADINGBLANKS, MONTHSORT, DICTIONARYORDER, CHECK, GENERALNUMERICSORT]",32.82,0.0,1.538,0,0,0,false,31.282,20.339,978.564
"false","[HUMANNUMERICSORT, NUMERICSORT, DICTIONARYORDER, CHECK, GENERALNUMERICSORT, IGNORECASE]",-34.33,0.0,1.569,0,0,0,false,35.899,22.88,1288.738
"false","[VERSIONSORT, MONTHSORT, MERGE, UNIQUE, GENERALNUMERICSORT]",176.94,0.0,281.961,0,0,0,false,105.021,0.372,11029.41
"false","[VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMERICSORT]",176.94,0.0,103.452,0,0,0,false,73.488,0.71,5400.486
"false","[MONTHSORT, HUMANNUMERICSORT, NUMERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, IGNORECASE]",3.47,0.0,30.225,0,0,0,false,26.755,0.885,715.83
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MONTHSORT, HUMANNUMERICSORT, UNIQUE, IGNORECASE]",70.62,0.0,50.735,0,0,0,false,19.885,0.392,395.413
"false","[MONTHSORT, HUMANNUMERICSORT, MERGE, UNIQUE, REVERSE]",145.7,0.0,38.677,0,0,0,false,107.023,2.767,11453.923
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MONTHSORT, MERGE, DICTIONARYORDER, REVERSE]",145.7,0.0,21.302,0,0,0,false,124.398,5.84,15474.862
"false","[HUMANNUMERICSORT, NUMERICSORT, DICTIONARYORDER, REVERSE, IGNORECASE]",3.47,0.0,4.967,0,0,0,false,1.497,0.301,2.241
"false","[MONTHSORT, NUMERICSORT, UNIQUE, DICTIONARYORDER, GENERALNUMERICSORT, IGNORECASE]",34.71,0.0,28.166,0,0,0,false,6.544,0.232,42.824
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, NUMERICSORT, MERGE, CHECK, IGNORECASE]",9.51,0.0,13.253,0,0,0,false,3.743,0.282,14.01
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, NUMERICSORT, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMERICSORT, IGNORECASE]",-34.33,0.0,1.569,0,0,0,false,35.899,22.88,1288.738
