measured,configuration,pair_wise,pair_wise_std,ground_truth,ground_truth_std,ground_truth_minci,ground_truth_maxci,1withinci,absolute error,relative error,squared error
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",65.89,0.0,1.534,0.011,1.518,1.551,false,64.356,41.953,4141.695
"false","[MERGE, UNIQUE, REVERSE, GENERALNUMRICSORT]",185.91,0.0,103.368,1.864,100.402,106.334,false,82.542,0.799,6813.182
"false","[MERGE, UNIQUE, CHECK, REVERSE, IGNORECASE]",69.46,0.0,28.245,3.676,22.395,34.095,false,41.215,1.459,1698.676
"false","[MONTHSORT, HUMANNUMERICSORT, MERGE, UNIQUE, CHECK, REVERSE, IGNORECASE]",130.04,0.0,32.62,3.288,27.389,37.852,false,97.42,2.987,9490.656
"false","[VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, GENERALNUMRICSORT]",160.45,0.0,13.335,0.195,13.024,13.646,false,147.115,11.032,21642.823
"false","[IGNORELEADINGBLANKS, NUMBERICSORT, UNIQUE, CHECK, REVERSE, IGNORECASE]",47.85,0.0,1.54,0.015,1.516,1.563,false,46.31,30.071,2144.616
"false","[MONTHSORT, VERSIONSORT, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",158.29,0.0,131.374,4.358,124.44,138.309,false,26.916,0.205,724.471
"false","[VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,1.535,0.005,1.527,1.543,false,1.535,1,2.356
"false","[IGNORELEADINGBLANKS, NUMBERICSORT, UNIQUE, REVERSE, GENERALNUMRICSORT]",34.54,0.0,29.482,1.242,27.505,31.459,false,5.058,0.172,25.583
"false","[VERSIONSORT, HUMANNUMERICSORT, DICTIONARYORDER, IGNORECASE]",63.86,0.0,71.495,22.289,36.027,106.962,true,7.635,0.107,58.293
"false","[MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, GENERALNUMRICSORT]",122.07,0.0,13.637,0.12,13.445,13.828,false,108.433,7.951,11757.715
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, GENERALNUMRICSORT]",351.8,0.0,289.38,3.092,284.46,294.301,false,62.42,0.216,3896.256
"false","[MONTHSORT, MERGE, NUMBERICSORT]",13.63,0.0,13.344,0.153,13.1,13.587,false,0.286,0.021,0.082
"false","[HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",210.46,0.0,104.302,1.536,101.859,106.746,false,106.158,1.018,11269.521
"false","[MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK, IGNORECASE]",86.36,0.0,13.479,0.183,13.187,13.77,false,72.881,5.407,5311.64
"false","[MONTHSORT, CHECK, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,1.529,0.005,1.521,1.536,false,1.529,1,2.338
"false","[IGNORELEADINGBLANKS, VERSIONSORT, NUMBERICSORT, CHECK]",27.25,0.0,1.533,0.01,1.517,1.549,false,25.717,16.776,661.364
"true","[HUMANNUMERICSORT, NUMBERICSORT]",7.52,0.0,3.496,0.024,3.458,3.535,false,4.024,1.151,16.193
"false","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, UNIQUE]",18.89,0.0,13.379,0.264,12.96,13.798,false,5.511,0.412,30.371
"false","[NUMBERICSORT, DICTIONARYORDER, GENERALNUMRICSORT]",3.48,0.0,3.434,0.036,3.377,3.492,true,0.046,0.013,0.002
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",65.89,0.0,1.533,0.009,1.519,1.547,false,64.357,41.981,4141.823
"false","[MONTHSORT, VERSIONSORT, MERGE, CHECK]",138.31,0.0,142.3,7.955,129.642,154.959,true,3.99,0.028,15.92
"false","[MONTHSORT, NUMBERICSORT, UNIQUE, GENERALNUMRICSORT, IGNORECASE]",34.13,0.0,30.234,0.226,29.874,30.594,false,3.896,0.129,15.179
"false","[IGNORELEADINGBLANKS, MERGE, UNIQUE, DICTIONARYORDER, REVERSE]",10.92,0.0,22.044,0.518,21.219,22.869,false,11.124,0.505,123.743
"false","[IGNORELEADINGBLANKS, MONTHSORT, NUMBERICSORT, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT]",25.26,0.0,4.917,0.086,4.78,5.054,false,20.343,4.137,413.838
"false","[NUMBERICSORT, UNIQUE, CHECK, REVERSE, IGNORECASE]",22.14,0.0,1.53,0.011,1.512,1.548,false,20.61,13.471,424.772
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, REVERSE]",1.64,0.0,21.838,0.281,21.39,22.286,false,20.198,0.925,407.959
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",242.19,0.0,102.504,2.168,99.055,105.954,false,139.686,1.363,19512.179
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, CHECK, REVERSE, IGNORECASE]",108.43,0.0,1.542,0.004,1.536,1.547,false,106.888,69.318,11425.045
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",38.1,0.0,1.538,0.004,1.531,1.544,false,36.562,23.772,1336.78
"false","[MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",202.74,0.0,13.509,0.371,12.918,14.1,false,189.231,14.008,35808.371
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, CHECK, REVERSE, IGNORECASE]",129.5,0.0,21.804,0.442,21.101,22.508,false,107.696,4.939,11598.428
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, DICTIONARYORDER, CHECK, GENERALNUMRICSORT]",26.78,0.0,1.532,0.005,1.524,1.54,false,25.248,16.48,637.462
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT]",131.87,0.0,17.126,0.058,17.033,17.218,false,114.744,6.7,13166.186
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, CHECK, GENERALNUMRICSORT]",313.85,0.0,287.284,3.652,281.473,293.095,false,26.566,0.092,705.752
"false","[MERGE, NUMBERICSORT, REVERSE, GENERALNUMRICSORT]",12.29,0.0,16.979,0.167,16.713,17.245,false,4.689,0.276,21.987
"false","[IGNORELEADINGBLANKS, NUMBERICSORT, UNIQUE, CHECK, GENERALNUMRICSORT, IGNORECASE]",15.36,0.0,1.53,0.009,1.515,1.544,false,13.83,9.039,191.269
"false","[IGNORELEADINGBLANKS, MONTHSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",68.27,0.0,1.537,0.009,1.523,1.551,false,66.733,43.418,4453.293
"false","[HUMANNUMERICSORT, REVERSE, GENERALNUMRICSORT]",106.21,0.0,103.455,0.351,102.897,104.013,false,2.755,0.027,7.59
"true","[MONTHSORT, MERGE]",141.69,0.0,146.106,8.378,132.775,159.438,true,4.416,0.03,19.501
"false","[IGNORELEADINGBLANKS, MONTHSORT, UNIQUE, REVERSE, GENERALNUMRICSORT, IGNORECASE]",153.82,0.0,130.699,2.245,127.127,134.27,false,23.121,0.177,534.581
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",197.34,0.0,103.126,1.216,101.192,105.06,false,94.214,0.914,8876.278
"false","[VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK]",85.42,0.0,13.543,0.147,13.309,13.777,false,71.877,5.307,5166.303
"false","[IGNORELEADINGBLANKS, MERGE, CHECK]",137.77,0.0,114.561,1.63,111.966,117.155,false,23.209,0.203,538.658
"false","[MONTHSORT, VERSIONSORT, MERGE, UNIQUE, DICTIONARYORDER, REVERSE]",72.67,0.0,32.089,3.916,25.858,38.319,false,40.581,1.265,1646.818
"false","[VERSIONSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK, IGNORECASE]",86.36,0.0,13.308,0.198,12.993,13.623,false,73.052,5.489,5336.595
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, IGNORECASE]",152.83,0.0,13.215,0.101,13.055,13.375,false,139.615,10.565,19492.348
"false","[NUMBERICSORT, REVERSE, GENERALNUMRICSORT]",3.48,0.0,4.89,0.054,4.804,4.975,false,1.41,0.288,1.988
"true","[MERGE, CHECK]",138.31,0.0,141.767,6.387,131.604,151.93,true,3.457,0.024,11.951
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, UNIQUE, DICTIONARYORDER, CHECK, IGNORECASE]",61.31,0.0,1.571,0.012,1.552,1.59,false,59.739,38.026,3568.748
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, IGNORECASE]",58.21,0.0,13.317,0.226,12.958,13.677,false,44.893,3.371,2015.381
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, GENERALNUMRICSORT]",356.27,0.0,286.153,1.514,283.744,288.563,false,70.117,0.245,4916.394
"false","[MERGE, UNIQUE, REVERSE, IGNORECASE]",72.84,0.0,29.298,2.722,24.966,33.629,false,43.542,1.486,1895.906
"false","[UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",22.12,0.0,1.532,0.006,1.523,1.542,false,20.588,13.439,423.866
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, MERGE, NUMBERICSORT]",9.61,0.0,13.433,0.063,13.332,13.533,false,3.823,0.285,14.615
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, UNIQUE, GENERALNUMRICSORT]",176.07,0.0,126.631,0.947,125.124,128.138,false,49.439,0.39,2444.215
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",238.1,0.0,104.144,0.631,103.141,105.148,false,133.956,1.286,17944.21
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",106.44,0.0,29.552,1.377,27.362,31.743,false,76.888,2.602,5911.765
"false","[REVERSE, GENERALNUMRICSORT, IGNORECASE]",117.53,0.0,103.614,0.956,102.092,105.135,false,13.916,0.134,193.655
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, IGNORECASE]",191.5,0.0,112.773,0.915,111.316,114.229,false,78.727,0.698,6197.941
"false","[MONTHSORT, HUMANNUMERICSORT, CHECK]",2.1,0.0,1.568,0.006,1.558,1.578,false,0.532,0.339,0.283
"false","[MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",171.26,0.0,13.25,0.379,12.647,13.852,false,158.01,11.925,24967.16
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE]",27.25,0.0,1.53,0.005,1.523,1.538,false,25.72,16.81,661.518
"false","[HUMANNUMERICSORT, MERGE, NUMBERICSORT]",13.63,0.0,13.158,0.142,12.932,13.383,false,0.472,0.036,0.223
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT]",275.47,0.0,287.462,2.66,283.229,291.695,false,11.992,0.042,143.808
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT]",275.47,0.0,288.96,3.957,282.663,295.257,false,13.49,0.047,181.98
"false","[MERGE, UNIQUE, GENERALNUMRICSORT, IGNORECASE]",305.91,0.0,289.164,2.703,284.864,293.465,false,16.746,0.058,280.429
"false","[MERGE, UNIQUE, DICTIONARYORDER, REVERSE]",41.19,0.0,32.893,4.106,26.36,39.425,false,8.297,0.252,68.84
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, UNIQUE, GENERALNUMRICSORT, IGNORECASE]",332.92,0.0,290.514,5.41,281.905,299.123,false,42.406,0.146,1798.269
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, DICTIONARYORDER, REVERSE]",73.97,0.0,70.669,14.38,47.788,93.55,true,3.301,0.047,10.897
"false","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, IGNORECASE]",19.83,0.0,13.327,0.214,12.986,13.668,false,6.503,0.488,42.289
"false","[IGNORELEADINGBLANKS, MERGE, IGNORECASE]",121.64,0.0,113.316,0.403,112.675,113.956,false,8.324,0.073,69.289
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MERGE, NUMBERICSORT, CHECK]",101.85,0.0,13.178,0.124,12.98,13.376,false,88.672,6.729,7862.724
"false","[MERGE, CHECK, REVERSE, GENERALNUMRICSORT]",140.43,0.0,103.877,0.905,102.437,105.318,false,36.553,0.352,1336.122
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",125.14,0.0,17.235,0.257,16.826,17.644,false,107.905,6.261,11643.489
"false","[VERSIONSORT, MERGE, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",181.36,0.0,102.96,1.99,99.794,106.126,false,78.4,0.761,6146.56
"false","[UNIQUE, REVERSE, GENERALNUMRICSORT]",115.49,0.0,132.394,2.782,127.967,136.821,false,16.904,0.128,285.745
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",27.51,0.0,1.533,0.012,1.514,1.553,false,25.977,16.945,674.805
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, CHECK]",1.56,0.0,1.566,0.012,1.547,1.584,true,0.006,0.004,0
"false","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, UNIQUE, CHECK, GENERALNUMRICSORT, IGNORECASE]",222.77,0.0,13.13,0.229,12.767,13.494,false,209.64,15.966,43948.93
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, GENERALNUMRICSORT, IGNORECASE]",96.1,0.0,101.678,0.846,100.332,103.024,false,5.578,0.055,31.114
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",77.34,0.0,29.56,0.919,28.097,31.022,false,47.78,1.616,2282.928
"false","[MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",82.91,0.0,16.893,0.149,16.656,17.13,false,66.017,3.908,4358.244
"false","[IGNORELEADINGBLANKS, MONTHSORT, NUMBERICSORT, UNIQUE]",44.26,0.0,29.505,1.26,27.5,31.509,false,14.755,0.5,217.71
"false","[MONTHSORT, HUMANNUMERICSORT, NUMBERICSORT, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,3.541,0.057,3.45,3.631,false,3.541,1,12.539
"false","[VERSIONSORT, UNIQUE, DICTIONARYORDER]",83.25,0.0,93.728,7.118,82.402,105.055,true,10.478,0.112,109.788
"false","[MONTHSORT, HUMANNUMERICSORT, MERGE]",141.69,0.0,140.051,1.468,137.715,142.387,true,1.639,0.012,2.686
"false","[VERSIONSORT, MERGE, CHECK, REVERSE, IGNORECASE]",60.18,0.0,30.594,3.088,25.68,35.508,false,29.586,0.967,875.331
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, DICTIONARYORDER, REVERSE, IGNORECASE]",33.29,0.0,21.209,0.841,19.871,22.548,false,12.081,0.57,145.951
"false","[VERSIONSORT, NUMBERICSORT, UNIQUE, REVERSE, IGNORECASE]",28.12,0.0,30.083,0.292,29.618,30.547,false,1.963,0.065,3.853
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, GENERALNUMRICSORT, IGNORECASE]",53.53,0.0,29.894,0.265,29.472,30.317,false,23.636,0.791,558.66
"false","[IGNORELEADINGBLANKS, UNIQUE, GENERALNUMRICSORT, IGNORECASE]",100.91,0.0,127.398,0.397,126.766,128.031,false,26.488,0.208,701.614
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE, DICTIONARYORDER, CHECK, REVERSE]",27.99,0.0,21.526,0.305,21.041,22.011,false,6.464,0.3,41.783
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, REVERSE, IGNORECASE]",93.58,0.0,17.461,0.225,17.104,17.819,false,76.119,4.359,5794.102
"false","[MONTHSORT, HUMANNUMERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",187.39,0.0,128.589,0.525,127.753,129.424,false,58.801,0.457,3457.558
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, MERGE, REVERSE]",1.64,0.0,21.455,0.307,20.966,21.944,false,19.815,0.924,392.634
"false","[IGNORELEADINGBLANKS, NUMBERICSORT, CHECK, REVERSE, GENERALNUMRICSORT]",16.19,0.0,1.536,0.004,1.529,1.543,false,14.654,9.54,214.74
"false","[MONTHSORT, NUMBERICSORT, REVERSE, GENERALNUMRICSORT]",3.48,0.0,4.747,0.161,4.49,5.004,false,1.267,0.267,1.605
"false","[MONTHSORT, VERSIONSORT, MERGE, REVERSE, GENERALNUMRICSORT]",176.63,0.0,102.775,0.726,101.619,103.931,false,73.855,0.719,5454.561
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, GENERALNUMRICSORT]",241.65,0.0,13.221,0.209,12.887,13.554,false,228.429,17.278,52179.808
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT]",3.5,0.0,3.555,0.095,3.404,3.707,true,0.055,0.015,0.003
"false","[IGNORELEADINGBLANKS, NUMBERICSORT, IGNORECASE]",0.0,0.0,3.611,0.063,3.511,3.711,false,3.611,1,13.039
"false","[VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, GENERALNUMRICSORT, IGNORECASE]",141.57,0.0,13.359,0.473,12.605,14.112,false,128.211,9.597,16438.061
"false","[IGNORELEADINGBLANKS, UNIQUE, CHECK, GENERALNUMRICSORT, IGNORECASE]",25.95,0.0,1.535,0.006,1.524,1.545,false,24.415,15.906,596.092
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT]",86.05,0.0,1.54,0.003,1.535,1.545,false,84.51,54.877,7141.94
"true","[HUMANNUMERICSORT, CHECK]",2.1,0.0,1.569,0.002,1.565,1.573,false,0.531,0.338,0.282
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",125.14,0.0,17.218,0.106,17.049,17.387,false,107.922,6.268,11647.158
"false","[IGNORELEADINGBLANKS, MONTHSORT, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT]",67.54,0.0,1.53,0.004,1.524,1.537,false,66.01,43.144,4357.32
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",106.48,0.0,17.095,0.188,16.796,17.394,false,89.385,5.229,7989.678
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, MERGE]",111.42,0.0,113.461,1.811,110.579,116.344,true,2.041,0.018,4.166
"false","[VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, REVERSE, GENERALNUMRICSORT]",3.48,0.0,4.93,0.066,4.825,5.035,false,1.45,0.294,2.102
"false","[VERSIONSORT, HUMANNUMERICSORT, DICTIONARYORDER, CHECK]",2.1,0.0,1.568,0.003,1.563,1.572,false,0.532,0.339,0.283
"false","[VERSIONSORT, NUMBERICSORT, UNIQUE, IGNORECASE]",6.69,0.0,30.108,0.071,29.995,30.22,false,23.418,0.778,548.403
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, GENERALNUMRICSORT]",244.03,0.0,14.346,1.756,11.551,17.141,false,229.684,16.01,52754.74
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, CHECK, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,1.537,0.005,1.53,1.545,false,1.537,1,2.362
"false","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",134.42,0.0,16.876,0.479,16.114,17.639,false,117.544,6.965,13816.592
"false","[HUMANNUMERICSORT, DICTIONARYORDER, REVERSE, IGNORECASE]",85.29,0.0,80.74,5.502,71.985,89.495,true,4.55,0.056,20.703
"false","[MERGE, DICTIONARYORDER, IGNORECASE]",151.91,0.0,136.781,3.25,131.61,141.952,false,15.129,0.111,228.887
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, GENERALNUMRICSORT]",221.62,0.0,13.48,0.25,13.082,13.878,false,208.14,15.441,43322.26
"false","[MONTHSORT, HUMANNUMERICSORT, GENERALNUMRICSORT, IGNORECASE]",96.1,0.0,101.507,0.276,101.068,101.947,false,5.407,0.053,29.236
"false","[IGNORELEADINGBLANKS, VERSIONSORT, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",12.88,0.0,1.566,0.01,1.55,1.583,false,11.314,7.225,128.007
"false","[MERGE, NUMBERICSORT, CHECK, REVERSE, IGNORECASE]",0.0,0.0,17.168,0.241,16.785,17.551,false,17.168,1,294.74
"false","[IGNORELEADINGBLANKS, MONTHSORT, UNIQUE, DICTIONARYORDER, REVERSE]",84.46,0.0,51.494,0.384,50.884,52.105,false,32.966,0.64,1086.757
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, UNIQUE, DICTIONARYORDER, GENERALNUMRICSORT]",171.6,0.0,127,0.943,125.5,128.5,false,44.6,0.351,1989.16
"false","[MONTHSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE]",42.86,0.0,1.566,0.007,1.555,1.578,false,41.294,26.369,1705.194
"false","[IGNORELEADINGBLANKS, MERGE, UNIQUE]",120.7,0.0,113.679,2.648,109.466,117.893,false,7.021,0.062,49.294
"false","[HUMANNUMERICSORT, UNIQUE, DICTIONARYORDER, REVERSE]",112.35,0.0,84.947,3.103,80.009,89.885,false,27.403,0.323,750.924
"false","[NUMBERICSORT, DICTIONARYORDER, IGNORECASE]",0.0,0.0,3.573,0.104,3.407,3.739,false,3.573,1,12.766
"false","[VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, CHECK, GENERALNUMRICSORT]",288.59,0.0,286.862,4.642,279.475,294.249,true,1.728,0.006,2.986
"false","[MERGE, NUMBERICSORT, UNIQUE, REVERSE, IGNORECASE]",0.0,0.0,17.497,0.442,16.793,18.201,false,17.497,1,306.145
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, GENERALNUMRICSORT, IGNORECASE]",154.07,0.0,13.3,0.261,12.884,13.715,false,140.77,10.584,19816.193
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT]",73.97,0.0,73.562,13.778,51.638,95.486,true,0.408,0.006,0.166
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE]",0.0,0.0,17.379,0.271,16.948,17.81,false,17.379,1,302.03
"true","[UNIQUE, DICTIONARYORDER]",83.25,0.0,90.391,8.655,76.62,104.163,true,7.141,0.079,50.994
"false","[MONTHSORT, HUMANNUMERICSORT, MERGE, UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT]",210.29,0.0,104.345,0.657,103.299,105.39,false,105.945,1.015,11224.343
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, CHECK]",1.56,0.0,1.569,0.008,1.557,1.581,true,0.009,0.006,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT]",163.35,0.0,16.925,0.379,16.322,17.528,false,146.425,8.651,21440.281
"false","[VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",171.26,0.0,13.42,0.194,13.112,13.728,false,157.84,11.762,24913.466
"false","[MONTHSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",114.39,0.0,17.034,0.324,16.518,17.551,false,97.356,5.715,9478.191
"false","[MERGE, REVERSE, GENERALNUMRICSORT]",176.63,0.0,103.989,1.829,101.079,106.9,false,72.641,0.699,5276.715
"false","[MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK, GENERALNUMRICSORT]",151.76,0.0,13.51,0.371,12.919,14.101,false,138.25,10.233,19113.062
"false","[IGNORELEADINGBLANKS, MERGE, DICTIONARYORDER, REVERSE, IGNORECASE]",33.29,0.0,22.195,0.347,21.643,22.747,false,11.095,0.5,123.099
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, IGNORECASE]",87.0,0.0,1.54,0.005,1.532,1.548,false,85.46,55.494,7303.412
"false","[IGNORELEADINGBLANKS, NUMBERICSORT, UNIQUE]",12.78,0.0,29.921,0.224,29.564,30.277,false,17.141,0.573,293.814
"false","[MONTHSORT, HUMANNUMERICSORT, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,1.537,0.006,1.528,1.546,false,1.537,1,2.362
