measured,configuration,performance,std
false,"[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, JOURNALSERIALIZER, FILESIZETHRESHOLD]",26.877,0.0
false,"[TRANSIENTMODE, MONITOR, DISKSYNC, FILESIZETHRESHOLD, CLOCK]",6.531,0.0
false,"[DEEPCOPY, TRANSIENTMODE, DISKSYNC, SNAPSHOTSERIALIZER]",6.803,0.0
false,"[DEEPCOPY, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",56.818,0.0
false,"[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",6.875,0.0
false,"[DEEPCOPY, TRANSIENTMODE, FILESIZETHRESHOLD]",6.826,0.0
false,"[MONITOR, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",22.129,0.0
false,"[FILEAGETHRESHOLD, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",20.725,0.0
false,"[DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",57.158,0.0
false,"[FILEAGETHRESHOLD, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, CLOCK]",52.468,0.0
false,"[FILEAGETHRESHOLD, MONITOR, FILESIZETHRESHOLD]",21.805,0.0
false,"[FILEAGETHRESHOLD, MONITOR, FILESIZETHRESHOLD, CLOCK]",21.313,0.0
false,"[TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",12.125,0.0
false,"[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, SNAPSHOTSERIALIZER]",7.393,0.0
false,"[DEEPCOPY, FILEAGETHRESHOLD, SNAPSHOTSERIALIZER]",15.923,0.0
false,"[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, JOURNALSERIALIZER, CLOCK]",12.193,0.0
false,"[DISKSYNC, JOURNALSERIALIZER, CLOCK]",56.666,0.0
false,"[DEEPCOPY, TRANSIENTMODE, DISKSYNC, SNAPSHOTSERIALIZER, CLOCK]",6.311,0.0
false,"[DEEPCOPY, MONITOR, JOURNALSERIALIZER, FILESIZETHRESHOLD]",27.694,0.0
